日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600422,昆药集团,10.01,10.07,9.83,9.9,9.98,0.03,0.3006,4.3993,29732859,295862804.0,7869838946.97,6765362914.31
2018-03-29,'600422,昆药集团,9.98,10.14,9.82,9.91,10.09,-0.11,-1.0902,4.5715,30896689,308036476.0,7846253016.06,6745087101.38
2018-03-28,'600422,昆药集团,10.09,10.82,10.08,10.23,10.24,-0.15,-1.4648,10.7878,72910659,764414361.0,7932734762.73,6819431748.79
2018-03-27,'600422,昆药集团,10.24,10.33,9.74,10.08,9.82,0.42,4.277,7.9387,53654720,539356066.0,8050664417.28,6920810813.44
2018-03-26,'600422,昆药集团,9.82,9.82,9.13,9.31,8.93,0.89,9.9664,6.4119,43335195,415882962.0,7720461384.54,6636949432.42
2018-03-23,'600422,昆药集团,8.93,9.42,8.82,9.33,9.61,-0.68,-7.076,3.3311,22513398,206055043.0,7020745434.21,6035433648.83
2018-03-22,'600422,昆药集团,9.61,9.88,9.52,9.82,9.82,-0.21,-2.1385,2.3893,16148299,155850903.0,7555359868.17,6495018741.91
2018-03-21,'600422,昆药集团,9.82,10.09,9.78,10.0,10.04,-0.22,-2.1912,3.0112,20351690,202240114.0,7720461384.54,6636949432.42
2018-03-20,'600422,昆药集团,10.04,10.28,9.52,9.63,9.68,0.36,3.719,5.7297,38724936,387960991.0,7893424877.88,6785638727.24
2018-03-19,'600422,昆药集团,9.68,9.75,9.43,9.71,9.68,0.0,0.0,2.5187,17022972,163298273.0,7610393706.96,6542328972.08
2018-03-16,'600422,昆药集团,9.68,9.84,9.39,9.42,9.42,0.26,2.7601,3.8818,26235604,253074945.0,7610393706.96,6542328972.08
2018-03-15,'600422,昆药集团,9.42,9.46,9.27,9.45,9.5,-0.08,-0.8421,1.3133,8875746,83187339.0,7405982305.74,6366605260.02
