日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600251,冠农股份,7.06,7.1,7.04,7.08,7.07,-0.01,-0.1414,0.7526,5906413,41715325.0,5540984576.48,5540984576.48
2018-03-29,'600251,冠农股份,7.07,7.11,7.01,7.09,7.09,-0.02,-0.2821,0.7802,6123504,43171176.0,5548832996.56,5548832996.56
2018-03-28,'600251,冠农股份,7.09,7.1,6.95,7.03,7.12,-0.03,-0.4213,1.0785,8464811,59577501.0,5564529836.72,5564529836.72
2018-03-27,'600251,冠农股份,7.12,7.12,7.0,7.0,7.06,0.06,0.8499,1.4804,11618740,82101829.0,5588075096.96,5588075096.96
2018-03-26,'600251,冠农股份,7.06,7.33,6.66,7.24,7.4,-0.34,-4.5946,2.3353,18328055,127178560.0,5540984576.48,5540984576.48
2018-03-23,'600251,冠农股份,7.4,7.54,6.88,6.96,7.06,0.34,4.8159,4.2851,33631330,246312961.0,5807830859.2,5807830859.2
2018-03-22,'600251,冠农股份,7.06,7.14,7.0,7.09,7.09,-0.03,-0.4231,0.597,4685709,33073648.0,5540984576.48,5540984576.48
2018-03-21,'600251,冠农股份,7.09,7.24,7.05,7.17,7.08,0.01,0.1412,0.7429,5830707,41793896.0,5564529836.72,5564529836.72
2018-03-20,'600251,冠农股份,7.08,7.09,6.97,7.0,7.05,0.03,0.4255,0.5074,3981924,28030197.0,5556681416.64,5556681416.64
2018-03-19,'600251,冠农股份,7.05,7.14,7.0,7.09,7.17,-0.12,-1.6736,0.7322,5746800,40665150.0,5533136156.4,5533136156.4
2018-03-16,'600251,冠农股份,7.17,7.28,7.17,7.26,7.25,-0.08,-1.1034,0.462,3626200,26211772.0,5627317197.36,5627317197.36
2018-03-15,'600251,冠农股份,7.25,7.27,7.17,7.21,7.25,0.0,0.0,0.5583,4381424,31603859.0,5690104558.0,5690104558.0
2018-03-14,'600251,冠农股份,7.25,7.38,7.22,7.34,7.38,-0.13,-1.7615,0.8215,6447162,47119258.0,5690104558.0,5690104558.0
2018-03-13,'600251,冠农股份,7.38,7.54,7.34,7.37,7.36,0.02,0.2717,1.3207,10365316,77145972.0,5792134019.04,5792134019.04
2018-03-12,'600251,冠农股份,7.36,7.36,7.26,7.29,7.27,0.09,1.238,0.9668,7588031,55551680.0,5776437178.88,5776437178.88
2018-03-09,'600251,冠农股份,7.27,7.29,7.18,7.19,7.19,0.08,1.1127,0.7026,5514321,39939942.0,5705801398.16,5705801398.16
2018-03-08,'600251,冠农股份,7.19,7.22,7.14,7.2,7.2,-0.01,-0.1389,0.7042,5526859,39682781.0,5643014037.52,5643014037.52
2018-03-07,'600251,冠农股份,7.2,7.35,7.18,7.3,7.33,-0.13,-1.7735,0.7077,5554299,40378634.0,5650862457.6,5650862457.6
2018-03-06,'600251,冠农股份,7.33,7.36,7.2,7.29,7.28,0.05,0.6868,0.7778,6104602,44432099.0,5752891918.64,5752891918.64
