日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-29,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-28,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-27,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-26,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-23,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-22,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-21,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-20,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-19,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-16,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-15,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-14,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-13,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-12,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-09,'600423,*ST柳化,0.0,0.0,0.0,0.0,4.83,None,None,0.0,0,0.0,1928848487.79,1928848487.79
2018-03-08,'600423,*ST柳化,4.83,4.88,4.64,4.65,4.68,0.15,3.2051,5.0469,20154716,96889270.0,1928848487.79,1928848487.79
2018-03-07,'600423,*ST柳化,4.68,4.79,4.53,4.72,4.77,-0.09,-1.8868,3.0714,12265445,56625930.0,1868946360.84,1868946360.84
2018-03-06,'600423,*ST柳化,4.77,4.93,4.68,4.88,4.87,-0.1,-2.0534,2.2373,8934553,42939803.0,1904887637.01,1904887637.01
2018-03-05,'600423,*ST柳化,4.87,4.89,4.67,4.79,4.84,0.03,0.6198,1.6875,6738798,32126607.0,1944822388.31,1944822388.31
2018-03-02,'600423,*ST柳化,4.84,4.95,4.81,4.83,4.85,-0.01,-0.2062,1.1113,4437762,21612532.0,1932841962.92,1932841962.92
2018-03-01,'600423,*ST柳化,4.85,5.14,4.83,4.86,4.9,-0.05,-1.0204,1.8145,7246197,35988836.0,1936835438.05,1936835438.05
2018-02-28,'600423,*ST柳化,4.9,4.94,4.73,4.8,4.79,0.11,2.2965,0.9093,3631105,17658757.0,1956802813.7,1956802813.7
2018-02-27,'600423,*ST柳化,4.79,4.87,4.72,4.73,4.75,0.04,0.8421,1.0217,4080174,19603045.0,1912874587.27,1912874587.27
2018-02-26,'600423,*ST柳化,4.75,4.8,4.55,4.55,4.58,0.17,3.7118,1.1445,4570502,21562798.0,1896900686.75,1896900686.75
2018-02-23,'600423,*ST柳化,4.58,4.63,4.48,4.5,4.48,0.1,2.2321,1.0218,4080475,18590304.0,1829011609.54,1829011609.54
2018-02-22,'600423,*ST柳化,4.48,4.54,4.42,4.5,4.49,-0.01,-0.2227,0.8222,3283541,14687024.0,1789076858.24,1789076858.24
2018-02-14,'600423,*ST柳化,4.49,4.57,4.4,4.4,4.43,0.06,1.3544,1.1009,4396326,19744688.0,1793070333.37,1793070333.37
2018-02-13,'600423,*ST柳化,4.43,4.44,4.24,4.25,4.23,0.2,4.7281,1.5744,6287234,27698490.0,1769109482.59,1769109482.59
2018-02-12,'600423,*ST柳化,4.23,4.29,4.14,4.14,4.19,0.04,0.9547,1.3157,5254162,22084699.0,1689239979.99,1689239979.99
2018-02-09,'600423,*ST柳化,4.19,4.25,4.04,4.1,4.19,0.0,0.0,1.6385,6543139,27091577.0,1673266079.47,1673266079.47
2018-02-08,'600423,*ST柳化,4.19,4.19,3.95,3.98,3.99,0.2,5.0125,1.5723,6278933,25806566.0,1673266079.47,1673266079.47
2018-02-07,'600423,*ST柳化,3.99,4.15,3.86,4.1,4.06,-0.07,-1.7241,2.2895,9143139,36259328.0,1593396576.87,1593396576.87
2018-02-06,'600423,*ST柳化,4.06,4.35,4.06,4.21,4.27,-0.21,-4.918,2.3847,9523100,39741345.0,1621350902.78,1621350902.78
2018-02-05,'600423,*ST柳化,4.27,4.43,4.27,4.27,4.49,-0.22,-4.8998,2.6737,10677375,45922402.0,1705213880.51,1705213880.51
2018-02-02,'600423,*ST柳化,4.49,4.58,4.37,4.37,4.6,-0.11,-2.3913,2.0762,8291448,36859278.0,1793070333.37,1793070333.37
2018-02-01,'600423,*ST柳化,4.6,4.85,4.6,4.8,4.84,-0.24,-4.9587,0.9862,3938300,18289048.0,1836998559.8,1836998559.8
2018-01-31,'600423,*ST柳化,4.84,5.08,4.84,5.05,5.09,-0.25,-4.9116,1.2849,5131100,25022452.0,1932841962.92,1932841962.92
2018-01-30,'600423,*ST柳化,5.09,5.21,5.04,5.17,5.15,-0.06,-1.165,0.7823,3124110,15965950.0,2032678841.17,2032678841.17
2018-01-29,'600423,*ST柳化,5.15,5.2,5.11,5.17,5.18,-0.03,-0.5792,0.4279,1708916,8798151.0,2056639691.95,2056639691.95
2018-01-26,'600423,*ST柳化,5.18,5.19,5.12,5.14,5.15,0.03,0.5825,0.4965,1982718,10232572.0,2068620117.34,2068620117.34
2018-01-25,'600423,*ST柳化,5.15,5.16,5.08,5.09,5.13,0.02,0.3899,0.4361,1741437,8927358.0,2056639691.95,2056639691.95
