日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600188,兖州煤业,13.77,13.84,13.33,13.41,13.47,0.3,2.2272,1.1666,34530170,468067382.0,67638460320.0,40759200000.0
2018-03-29,'600188,兖州煤业,13.47,13.65,12.64,12.86,12.79,0.68,5.3167,1.3879,41082412,540646889.0,66164855520.0,39871200000.0
2018-03-28,'600188,兖州煤业,12.79,13.12,12.73,12.84,13.01,-0.22,-1.691,0.825,24418631,314517474.0,62824684640.0,37858400000.0
2018-03-27,'600188,兖州煤业,13.01,13.07,12.84,12.99,12.73,0.28,2.1995,1.0065,29793548,385574983.0,63905328160.0,38509600000.0
2018-03-26,'600188,兖州煤业,12.73,12.76,12.35,12.51,12.44,0.29,2.3312,0.9911,29335563,370027003.0,62529963680.0,37680800000.0
2018-03-23,'600188,兖州煤业,12.44,13.15,12.32,12.88,13.69,-1.25,-9.1308,1.547,45789782,580068543.0,61105479040.0,36822400000.0
2018-03-22,'600188,兖州煤业,13.69,13.8,13.53,13.61,13.57,0.12,0.8843,0.7414,21945023,299852958.0,67245499040.0,40522400000.0
2018-03-21,'600188,兖州煤业,13.57,13.85,13.42,13.82,13.67,-0.1,-0.7315,0.8539,25274861,345654841.0,66656057120.0,40167200000.0
2018-03-20,'600188,兖州煤业,13.67,13.7,13.25,13.3,13.51,0.16,1.1843,0.8754,25910801,351564107.0,67147258720.0,40463200000.0
2018-03-19,'600188,兖州煤业,13.51,14.03,13.41,14.02,14.18,-0.67,-4.725,1.4643,43342137,589055725.0,66361336160.0,39989600000.0
2018-03-16,'600188,兖州煤业,14.18,14.82,14.16,14.82,14.82,-0.64,-4.3185,1.1569,34244460,496594965.0,69652386880.0,41972800000.0
2018-03-15,'600188,兖州煤业,14.82,14.94,14.65,14.78,14.94,-0.12,-0.8032,0.8557,25328308,374356558.0,72796077120.0,43867200000.0
2018-03-14,'600188,兖州煤业,14.94,15.08,14.41,14.65,14.75,0.19,1.2881,1.2543,37127213,549480320.0,73385519040.0,44222400000.0
2018-03-13,'600188,兖州煤业,14.75,15.14,14.72,14.81,14.98,-0.23,-1.5354,1.0375,30710598,456470631.0,72452236000.0,43660000000.0
2018-03-12,'600188,兖州煤业,14.98,15.09,14.57,14.75,14.7,0.28,1.9048,1.5604,46188489,687084963.0,73581999680.0,44340800000.0
2018-03-09,'600188,兖州煤业,14.7,14.95,14.57,14.84,14.88,-0.18,-1.2097,1.1009,32586072,478963127.0,72206635200.0,43512000000.0
2018-03-08,'600188,兖州煤业,14.88,14.98,14.53,14.77,14.73,0.15,1.0183,1.0158,30067649,443378320.0,73090798080.0,44044800000.0
2018-03-07,'600188,兖州煤业,14.73,15.4,14.64,15.3,15.46,-0.73,-4.7219,1.3106,38793616,581920990.0,72353995680.0,43600800000.0
2018-03-06,'600188,兖州煤业,15.46,15.48,14.32,14.65,14.49,0.97,6.6943,1.8556,54924405,815335902.0,75939767360.0,45761600000.0
2018-03-05,'600188,兖州煤业,14.49,15.3,14.19,15.15,15.07,-0.58,-3.8487,1.4116,41782763,615992240.0,71175111840.0,42890400000.0
2018-03-02,'600188,兖州煤业,15.07,15.42,15.01,15.35,15.59,-0.52,-3.3355,1.048,31019775,470706687.0,74024081120.0,44607200000.0
2018-03-01,'600188,兖州煤业,15.59,15.92,15.32,15.4,15.74,-0.15,-0.953,1.226,36290456,567096952.0,76578329440.0,46146400000.0
2018-02-28,'600188,兖州煤业,15.74,16.0,15.2,15.74,15.94,-0.2,-1.2547,1.3086,38733915,603412556.0,77315131840.0,46590400000.0
2018-02-27,'600188,兖州煤业,15.94,17.13,15.72,17.0,17.16,-1.22,-7.1096,1.7629,52181612,846989140.0,78297535040.0,47182400000.0
2018-02-26,'600188,兖州煤业,17.16,17.4,16.61,17.2,17.13,0.03,0.1751,1.3078,38711983,657638052.0,84290194560.0,50793600000.0
2018-02-23,'600188,兖州煤业,17.13,17.44,16.46,16.66,16.7,0.43,2.5749,1.188,35164712,593270626.0,84142834080.0,50704800000.0
2018-02-22,'600188,兖州煤业,16.7,16.8,16.3,16.41,16.25,0.45,2.7692,1.4354,42487667,703113430.0,82030667200.0,49432000000.0
2018-02-14,'600188,兖州煤业,16.25,16.4,15.03,15.45,15.5,0.75,4.8387,1.383,40937155,641737892.0,79820260000.0,48100000000.0
2018-02-13,'600188,兖州煤业,15.5,15.92,15.37,15.56,15.38,0.12,0.7802,1.3413,39702709,621448678.0,76136248000.0,45880000000.0
2018-02-12,'600188,兖州煤业,15.38,15.56,14.8,15.15,15.15,0.23,1.5182,1.3995,41424263,631764753.0,75546806080.0,45524800000.0
2018-02-09,'600188,兖州煤业,15.15,15.95,14.75,15.8,16.39,-1.24,-7.5656,2.0939,61980666,941813220.0,74417042400.0,44844000000.0
2018-02-08,'600188,兖州煤业,16.39,17.37,15.75,17.06,17.46,-1.07,-6.1283,1.8921,56005535,932552632.0,80507942240.0,48514400000.0
2018-02-07,'600188,兖州煤业,17.46,20.0,17.4,19.22,18.59,-1.13,-6.0785,2.1771,64442932,1203252470.0,85763799360.0,51681600000.0
2018-02-06,'600188,兖州煤业,18.59,19.56,18.09,18.85,19.67,-1.08,-5.4906,1.7708,52415463,993223577.0,91314377440.0,55026400000.0
2018-02-05,'600188,兖州煤业,19.67,20.64,18.7,18.86,19.25,0.42,2.1818,2.3715,70196834,1383312573.0,96619354720.0,58223200000.0
2018-02-02,'600188,兖州煤业,19.25,19.58,17.55,17.68,18.0,1.25,6.9444,2.2387,66265278,1235164041.0,94556308000.0,56980000000.0
2018-02-01,'600188,兖州煤业,18.0,18.83,17.5,18.01,18.0,0.0,0.0,1.3937,41253056,752748477.0,88416288000.0,53280000000.0
2018-01-31,'600188,兖州煤业,18.0,18.19,17.35,17.91,18.19,-0.19,-1.0445,1.3996,41427275,739346763.0,88416288000.0,53280000000.0
2018-01-30,'600188,兖州煤业,18.19,18.68,17.61,18.09,18.3,-0.11,-0.6011,1.9928,58987074,1070502374.0,89349571040.0,53842400000.0
2018-01-29,'600188,兖州煤业,18.3,18.9,17.68,17.68,17.26,1.04,6.0255,2.4586,72775142,1343182630.0,89889892800.0,54168000000.0
2018-01-26,'600188,兖州煤业,17.26,17.5,16.84,17.1,17.23,0.03,0.1741,1.0801,31969711,546436901.0,84781396160.0,51089600000.0
2018-01-25,'600188,兖州煤业,17.23,17.83,16.68,16.68,16.48,0.75,4.551,1.729,51179302,885390631.0,84634035680.0,51000800000.0
2018-01-24,'600188,兖州煤业,16.48,16.66,16.07,16.63,16.63,-0.15,-0.902,0.9273,27447741,448880093.0,80950023680.0,48780800000.0
2018-01-23,'600188,兖州煤业,16.63,16.78,16.18,16.59,16.77,-0.14,-0.8348,1.1178,33085961,543309456.0,81686826080.0,49224800000.0
2018-01-22,'600188,兖州煤业,16.77,17.35,16.4,16.7,16.58,0.19,1.146,1.225,36259684,612462862.0,82374508320.0,49639200000.0
