日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600319,亚星化学,7.66,7.7,7.58,7.69,7.71,-0.05,-0.6485,1.9024,6003731,45762043.0,2417450040.0,2417450040.0
2018-03-29,'600319,亚星化学,7.71,7.8,7.56,7.72,7.73,-0.02,-0.2587,1.8353,5792234,44265260.0,2433229740.0,2433229740.0
2018-03-28,'600319,亚星化学,7.73,7.8,7.55,7.65,7.72,0.01,0.1295,0.8701,2745833,21138503.0,2439541620.0,2439541620.0
2018-03-27,'600319,亚星化学,7.72,7.76,7.58,7.64,7.62,0.1,1.3123,1.2912,4074943,31259129.0,2436385680.0,2436385680.0
2018-03-26,'600319,亚星化学,7.62,7.74,7.38,7.58,7.48,0.14,1.8717,0.7541,2379847,17775672.0,2404826280.0,2404826280.0
2018-03-23,'600319,亚星化学,7.48,7.76,7.17,7.6,7.73,-0.25,-3.2342,0.8091,2553533,19220453.0,2360643120.0,2360643120.0
2018-03-22,'600319,亚星化学,7.73,7.9,7.67,7.68,7.77,-0.04,-0.5148,0.9384,2961430,22981942.0,2439541620.0,2439541620.0
2018-03-21,'600319,亚星化学,7.77,7.9,7.72,7.81,7.83,-0.06,-0.7663,1.0173,3210600,24996456.0,2452165380.0,2452165380.0
2018-03-20,'600319,亚星化学,7.83,7.91,7.54,7.75,7.79,0.04,0.5135,1.3007,4104800,31733738.0,2471101020.0,2471101020.0
2018-03-19,'600319,亚星化学,7.79,8.27,7.78,8.22,8.2,-0.41,-5.0,1.8821,5939889,47144921.0,2458477260.0,2458477260.0
2018-03-16,'600319,亚星化学,8.2,8.4,7.69,7.75,7.74,0.46,5.9432,1.2605,3978010,32131165.0,2587870800.0,2587870800.0
2018-03-15,'600319,亚星化学,7.74,7.86,7.7,7.76,7.79,-0.05,-0.6418,0.6005,1895125,14718161.0,2442697560.0,2442697560.0
2018-03-14,'600319,亚星化学,7.79,7.89,7.73,7.89,7.92,-0.13,-1.6414,0.8844,2791025,21783268.0,2458477260.0,2458477260.0
2018-03-13,'600319,亚星化学,7.92,8.13,7.9,8.0,8.0,-0.08,-1.0,1.554,4904443,39212750.0,2499504480.0,2499504480.0
2018-03-12,'600319,亚星化学,8.0,8.06,7.88,7.91,7.91,0.09,1.1378,1.714,5409316,43029561.0,2524752000.0,2524752000.0
2018-03-09,'600319,亚星化学,7.91,7.91,7.81,7.9,7.88,0.03,0.3807,1.0799,3407943,26831068.0,2496348540.0,2496348540.0
2018-03-08,'600319,亚星化学,7.88,7.95,7.8,7.91,7.9,-0.02,-0.2532,0.7891,2490300,19599341.0,2486880720.0,2486880720.0
2018-03-07,'600319,亚星化学,7.9,7.97,7.76,7.97,7.95,-0.05,-0.6289,1.2556,3962600,31149570.0,2493192600.0,2493192600.0
2018-03-06,'600319,亚星化学,7.95,8.14,7.93,8.14,8.1,-0.15,-1.8519,0.9583,3024352,24121783.0,2508972300.0,2508972300.0
2018-03-05,'600319,亚星化学,8.1,8.23,8.08,8.14,8.13,-0.03,-0.369,0.4476,1412487,11487370.0,2556311400.0,2556311400.0
2018-03-02,'600319,亚星化学,8.13,8.19,8.08,8.13,8.15,-0.02,-0.2454,0.9268,2924985,23782335.0,2565779220.0,2565779220.0
2018-03-01,'600319,亚星化学,8.15,8.24,8.13,8.23,8.18,-0.03,-0.3667,0.364,1148623,9391405.0,2572091100.0,2572091100.0
2018-02-28,'600319,亚星化学,8.18,8.24,8.15,8.21,8.21,-0.03,-0.3654,0.2758,870500,7131437.0,2581558920.0,2581558920.0
2018-02-27,'600319,亚星化学,8.21,8.26,8.16,8.2,8.2,0.01,0.122,0.317,1000575,8208042.0,2591026740.0,2591026740.0
2018-02-26,'600319,亚星化学,8.2,8.23,8.08,8.17,8.2,0.0,0.0,0.8587,2710000,22171604.0,2587870800.0,2587870800.0
2018-02-23,'600319,亚星化学,8.2,8.28,8.13,8.28,8.2,0.0,0.0,0.3236,1021300,8333901.0,2587870800.0,2587870800.0
2018-02-22,'600319,亚星化学,8.2,8.32,8.07,8.2,8.2,0.0,0.0,0.2468,778914,6386140.0,2587870800.0,2587870800.0
2018-02-14,'600319,亚星化学,8.2,8.26,8.02,8.26,8.19,0.01,0.1221,1.8189,5740418,46908898.0,2587870800.0,2587870800.0
2018-02-13,'600319,亚星化学,8.19,8.38,7.65,7.7,8.16,0.03,0.3676,2.5202,7953559,64687405.0,2584714860.0,2584714860.0
2018-02-12,'600319,亚星化学,8.16,8.2,7.33,7.33,8.14,0.02,0.2457,6.2538,19736633,147378591.0,2575247040.0,2575247040.0
2018-02-09,'600319,亚星化学,8.14,9.03,8.14,9.0,9.04,-0.9,-9.9558,1.1942,3768695,32035310.0,2568935160.0,2568935160.0
2018-02-08,'600319,亚星化学,9.04,9.19,8.99,9.08,9.1,-0.06,-0.6593,0.5616,1772386,16042017.0,2852969760.0,2852969760.0
2018-02-07,'600319,亚星化学,9.1,9.33,8.91,9.25,9.21,-0.11,-1.1944,1.4398,4543840,41376032.0,2871905400.0,2871905400.0
2018-02-06,'600319,亚星化学,9.21,9.32,9.03,9.32,9.33,-0.12,-1.2862,1.068,3370601,30995392.0,2906620740.0,2906620740.0
2018-02-05,'600319,亚星化学,9.33,9.45,8.87,9.45,9.48,-0.15,-1.5823,1.1738,3704400,34145981.0,2944492020.0,2944492020.0
2018-02-02,'600319,亚星化学,9.48,9.5,9.23,9.45,9.45,0.03,0.3175,1.211,3821901,35979494.0,2991831120.0,2991831120.0
2018-02-01,'600319,亚星化学,9.45,9.59,9.33,9.52,9.53,-0.08,-0.8395,0.8296,2618185,24718548.0,2982363300.0,2982363300.0
2018-01-31,'600319,亚星化学,9.53,9.67,9.36,9.54,9.55,-0.02,-0.2094,0.9702,3061943,28985732.0,3007610820.0,3007610820.0
2018-01-30,'600319,亚星化学,9.55,9.58,9.5,9.56,9.53,0.02,0.2099,0.4523,1427483,13622364.0,3013922700.0,3013922700.0
2018-01-29,'600319,亚星化学,9.53,9.6,9.42,9.56,9.55,-0.02,-0.2094,0.9197,2902548,27616881.0,3007610820.0,3007610820.0
2018-01-26,'600319,亚星化学,9.55,9.59,9.49,9.57,9.55,0.0,0.0,0.66,2082782,19847741.0,3013922700.0,3013922700.0
2018-01-25,'600319,亚星化学,9.55,9.64,9.43,9.61,9.61,-0.06,-0.6243,0.7712,2433967,23240154.0,3013922700.0,3013922700.0
2018-01-24,'600319,亚星化学,9.61,9.68,9.55,9.65,9.68,-0.07,-0.7231,1.1528,3638232,35023019.0,3032858340.0,3032858340.0
2018-01-23,'600319,亚星化学,9.68,9.73,9.53,9.73,9.67,0.01,0.1034,1.2032,3797196,36556940.0,3054949920.0,3054949920.0
2018-01-22,'600319,亚星化学,9.67,9.69,9.5,9.55,9.51,0.16,1.6824,0.9427,2975200,28677909.0,3051793980.0,3051793980.0
2018-01-19,'600319,亚星化学,9.51,9.64,9.47,9.64,9.65,-0.14,-1.4508,0.4943,1560000,14853334.0,3001298940.0,3001298940.0
2018-01-18,'600319,亚星化学,9.65,9.7,9.52,9.6,9.69,-0.04,-0.4128,0.5866,1851274,17808372.0,3045482100.0,3045482100.0
2018-01-17,'600319,亚星化学,9.69,9.87,9.59,9.87,9.71,-0.02,-0.206,1.08,3408400,33080055.0,3058105860.0,3058105860.0
2018-01-16,'600319,亚星化学,0.0,0.0,0.0,0.0,9.71,None,None,0.0,0,0.0,3064417740.0,3064417740.0
2018-01-15,'600319,亚星化学,9.71,10.04,9.48,10.03,10.05,-0.34,-3.3831,3.3739,10647750,103226430.0,3064417740.0,3064417740.0
2018-01-12,'600319,亚星化学,10.05,10.1,9.98,10.08,10.07,-0.02,-0.1986,1.0169,3209315,32195542.0,3171719700.0,3171719700.0
2018-01-11,'600319,亚星化学,10.07,10.15,9.98,10.05,10.09,-0.02,-0.1982,2.7114,8557130,86236181.0,3178031580.0,3178031580.0
2018-01-10,'600319,亚星化学,10.09,10.25,10.01,10.17,10.18,-0.09,-0.8841,1.7424,5498923,55982748.0,3184343460.0,3184343460.0
2018-01-09,'600319,亚星化学,10.18,10.36,10.11,10.24,10.23,-0.05,-0.4888,2.1751,6864433,70566279.0,3212746920.0,3212746920.0
2018-01-08,'600319,亚星化学,10.23,10.48,10.09,10.25,10.23,0.0,0.0,2.7017,8526502,87336201.0,3228526620.0,3228526620.0
2018-01-05,'600319,亚星化学,10.23,10.39,10.01,10.12,10.06,0.17,1.6899,0.785,2477397,25300583.0,3228526620.0,3228526620.0
2018-01-04,'600319,亚星化学,10.06,10.18,10.0,10.12,10.21,-0.15,-1.4691,0.5609,1770100,17846669.0,3174875640.0,3174875640.0
2018-01-03,'600319,亚星化学,10.21,10.49,10.06,10.09,10.14,0.07,0.6903,1.702,5371510,54608963.0,3222214740.0,3222214740.0
2018-01-02,'600319,亚星化学,10.14,10.2,10.02,10.1,10.14,0.0,0.0,0.6164,1945430,19685397.0,3200123160.0,3200123160.0
