日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600222,太龙药业,4.88,4.9,4.82,4.88,4.87,0.01,0.2053,0.6508,3499152,17038014.0,2800565061.04,2623780834.16
2018-03-29,'600222,太龙药业,4.87,4.94,4.85,4.92,4.93,-0.06,-1.217,0.9845,5293040,25877716.0,2794826198.21,2618404234.09
2018-03-28,'600222,太龙药业,4.93,4.99,4.74,4.78,4.81,0.12,2.4948,1.4872,7996174,39234178.0,2829259375.19,2650663834.51
2018-03-27,'600222,太龙药业,4.81,5.05,4.63,4.64,4.68,0.13,2.7778,1.7787,9563232,46603667.0,2760393021.23,2586144633.67
2018-03-26,'600222,太龙药业,4.68,4.68,4.2,4.51,4.56,0.12,2.6316,0.9405,5056651,22515264.0,2685787804.44,2516248832.76
2018-03-23,'600222,太龙药业,4.56,4.78,4.4,4.78,4.85,-0.29,-5.9794,0.9601,5161900,23880194.0,2616921450.48,2451729631.92
2018-03-22,'600222,太龙药业,4.85,4.86,4.74,4.78,4.76,0.09,1.8908,0.5881,3162011,15154506.0,2783348472.55,2607651033.95
2018-03-21,'600222,太龙药业,4.76,4.87,4.75,4.85,4.86,-0.1,-2.0576,0.7379,3967336,19158823.0,2731698707.08,2559261633.32
2018-03-20,'600222,太龙药业,4.86,4.88,4.7,4.71,4.72,0.14,2.9661,1.0132,5447647,26189294.0,2789087335.38,2613027634.02
2018-03-19,'600222,太龙药业,4.72,4.73,4.61,4.66,4.66,0.06,1.2876,0.4421,2376800,11144522.0,2708743255.76,2537755233.04
2018-03-16,'600222,太龙药业,4.66,4.71,4.61,4.64,4.64,0.02,0.431,0.4541,2441300,11414015.0,2674310078.78,2505495632.62
2018-03-15,'600222,太龙药业,4.64,4.72,4.5,4.69,4.69,-0.05,-1.0661,0.6444,3464544,16096256.0,2662832353.12,2494742432.48
