ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-01,'600196,¸´ÐÇÒ½Ò©,41.44,41.6,39.55,39.69,39.9,1.54,3.8596,0.943,18008893,739217838.0,1.03398230505e+11,79142487612.2
2018-02-28,'600196,¸´ÐÇÒ½Ò©,39.9,40.14,38.83,39.02,39.41,0.49,1.2433,0.5627,10745888,426646794.0,99555728695.5,76201381653.6
2018-02-27,'600196,¸´ÐÇÒ½Ò©,39.41,41.09,39.3,41.06,40.96,-1.55,-3.7842,0.8231,15719017,629269904.0,98333114483.4,75265575212.2
2018-02-26,'600196,¸´ÐÇÒ½Ò©,40.96,40.98,39.73,40.2,40.16,0.8,1.992,0.8388,16018907,648202514.0,1.02200567603e+11,78225779261.4
2018-02-23,'600196,¸´ÐÇÒ½Ò©,40.16,40.75,39.91,40.66,40.37,-0.21,-0.5202,0.4154,7933033,319720356.0,1.00204462767e+11,76697932010.2
2018-02-22,'600196,¸´ÐÇÒ½Ò©,40.37,41.0,39.91,40.11,39.91,0.46,1.1526,0.6205,11850280,479978288.0,1.00728440287e+11,77098991913.7
2018-02-14,'600196,¸´ÐÇÒ½Ò©,39.91,40.09,38.41,38.42,38.41,1.5,3.9052,0.7701,14708073,582981001.0,99580680005.9,76220479744.2
2018-02-13,'600196,¸´ÐÇÒ½Ò©,38.41,39.36,37.54,37.58,37.44,0.97,2.5908,0.8886,16970197,656686965.0,95837983438.4,73355766148.2
2018-02-12,'600196,¸´ÐÇÒ½Ò©,37.44,37.5,35.2,35.23,34.87,2.57,7.3702,1.1137,21269408,779445588.0,93417706324.8,71503251356.2
2018-02-09,'600196,¸´ÐÇÒ½Ò©,34.87,36.37,34.56,35.95,37.38,-2.51,-6.7148,1.1521,22002004,781882247.0,87005219539.1,66595042061.7
2018-02-08,'600196,¸´ÐÇÒ½Ò©,37.38,37.77,36.78,36.79,36.75,0.63,1.7143,0.6508,12429511,464312105.0,93267998462.1,71388662812.3
2018-02-07,'600196,¸´ÐÇÒ½Ò©,36.75,39.12,36.31,38.99,37.97,-1.22,-3.2131,1.2904,24643882,927021768.0,91696065903.8,70185483102.0
2018-02-06,'600196,¸´ÐÇÒ½Ò©,37.97,39.6,37.5,39.15,40.18,-2.21,-5.5002,1.2259,23412576,898169620.0,94740125778.6,72515450160.1
2018-02-05,'600196,¸´ÐÇÒ½Ò©,40.18,41.09,39.73,40.0,40.64,-0.46,-1.1319,0.7551,14421615,581450668.0,1.00254365388e+11,76736128191.5
2018-02-02,'600196,¸´ÐÇÒ½Ò©,40.64,41.16,39.02,39.33,39.39,1.25,3.1734,0.8916,17027152,686557813.0,1.01402125669e+11,77614640361.0
2018-02-01,'600196,¸´ÐÇÒ½Ò©,39.39,40.88,39.18,40.6,40.59,-1.2,-2.9564,0.7724,14751192,586836361.0,98283211862.6,75227379031.0
2018-01-31,'600196,¸´ÐÇÒ½Ò©,40.59,40.9,39.08,40.0,40.19,0.4,0.9953,0.8957,17106971,686625755.0,1.01277369117e+11,77519149907.8
2018-01-30,'600196,¸´ÐÇÒ½Ò©,40.19,40.64,39.82,40.1,40.18,0.01,0.0249,0.8684,16585126,667347499.0,1.00279316699e+11,76755226282.2
2018-01-29,'600196,¸´ÐÇÒ½Ò©,40.18,43.33,40.0,43.08,43.07,-2.89,-6.71,1.9114,36504723,1501811553.0,1.00254365388e+11,76736128191.5
2018-01-26,'600196,¸´ÐÇÒ½Ò©,43.07,43.51,42.81,43.37,43.36,-0.29,-0.6688,0.7895,15078589,649966202.0,1.07465294108e+11,82255476386.5
2018-01-25,'600196,¸´ÐÇÒ½Ò©,43.36,44.74,43.2,44.58,44.76,-1.4,-3.1278,1.1287,21556308,941387366.0,1.08188882111e+11,82809321015.0
2018-01-24,'600196,¸´ÐÇÒ½Ò©,44.76,45.05,44.07,44.54,44.15,0.61,1.3817,1.1609,22171031,988260626.0,1.11682065574e+11,85483053704.6
2018-01-23,'600196,¸´ÐÇÒ½Ò©,44.15,44.77,43.83,44.5,44.52,-0.37,-0.8311,0.8329,15907629,702469256.0,1.10160035637e+11,84318070175.6
2018-01-22,'600196,¸´ÐÇÒ½Ò©,44.52,44.54,43.18,43.38,43.36,1.16,2.6753,0.8778,16763674,737286123.0,1.11083234123e+11,85024699529.3
2018-01-19,'600196,¸´ÐÇÒ½Ò©,43.36,44.13,42.62,44.0,43.74,-0.38,-0.8688,0.8969,17128421,741628713.0,1.08188882111e+11,82809321015.0
2018-01-18,'600196,¸´ÐÇÒ½Ò©,43.74,45.82,43.71,45.23,44.91,-1.17,-2.6052,1.0838,20698893,921059422.0,1.09137031908e+11,83535048459.4
2018-01-17,'600196,¸´ÐÇÒ½Ò©,44.91,46.4,44.28,46.2,46.13,-1.22,-2.6447,1.1201,21391364,967447121.0,1.12056335231e+11,85769525064.2
2018-01-16,'600196,¸´ÐÇÒ½Ò©,46.13,47.05,44.55,44.77,44.94,1.19,2.648,1.6454,31423224,1447285648.0,1.15100395106e+11,88099492122.3
2018-01-15,'600196,¸´ÐÇÒ½Ò©,44.94,46.29,44.46,45.53,45.46,-0.52,-1.1439,1.6702,31898399,1449748379.0,1.12131189162e+11,85826819336.2
2018-01-12,'600196,¸´ÐÇÒ½Ò©,45.46,45.54,43.5,43.83,43.82,1.64,3.7426,1.5613,29817556,1337897650.0,1.13428657306e+11,86819920049.4
2018-01-11,'600196,¸´ÐÇÒ½Ò©,43.82,44.24,43.19,43.35,43.73,0.09,0.2058,0.6405,12231884,536383672.0,1.09336642392e+11,83687833184.5
2018-01-10,'600196,¸´ÐÇÒ½Ò©,43.73,44.6,43.1,44.32,44.32,-0.59,-1.3312,0.8635,16490868,720835250.0,1.09112080598e+11,83515950368.7
2018-01-09,'600196,¸´ÐÇÒ½Ò©,44.32,44.36,42.82,42.85,43.0,1.32,3.0698,1.432,27349103,1198326884.0,1.10584207914e+11,84642737716.5
2018-01-08,'600196,¸´ÐÇÒ½Ò©,43.0,43.07,42.1,42.89,42.89,0.11,0.2565,1.1121,21239568,902541528.0,1.07290634935e+11,82121789752.0
2018-01-05,'600196,¸´ÐÇÒ½Ò©,42.89,45.1,42.81,45.0,44.88,-1.99,-4.434,1.727,32982510,1429880078.0,1.0701617052e+11,81911710755.0
2018-01-04,'600196,¸´ÐÇÒ½Ò©,44.88,44.97,43.69,43.87,43.98,0.9,2.0464,1.0635,20310788,903422205.0,1.119814813e+11,85712230792.3
2018-01-03,'600196,¸´ÐÇÒ½Ò©,43.98,44.87,43.64,43.92,43.74,0.24,0.5487,1.3569,25913561,1145969137.0,1.09735863359e+11,83993402634.7
2018-01-02,'600196,¸´ÐÇÒ½Ò©,43.74,45.17,43.35,44.66,44.5,-0.76,-1.7079,1.2691,24238073,1065077737.0,1.09137031908e+11,83535048459.4
