ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-02-01,'600421,STÑö·«,8.37,8.79,8.37,8.7,8.81,-0.44,-4.9943,0.49,958500,8074980.0,1637172000.0,1637172000.0
2018-01-31,'600421,STÑö·«,8.81,8.92,8.64,8.71,8.75,0.06,0.6857,0.3447,674161,5911716.0,1723236000.0,1723236000.0
2018-01-30,'600421,STÑö·«,8.75,8.82,8.48,8.63,8.51,0.24,2.8202,0.361,706201,6146674.0,1711500000.0,1711500000.0
2018-01-29,'600421,STÑö·«,8.51,8.75,8.46,8.75,8.72,-0.21,-2.4083,0.2647,517800,4454913.0,1664556000.0,1664556000.0
2018-01-26,'600421,STÑö·«,8.72,8.85,8.7,8.81,8.85,-0.13,-1.4689,0.4348,850500,7457126.0,1705632000.0,1705632000.0
2018-01-25,'600421,STÑö·«,8.85,8.97,8.72,8.78,8.77,0.08,0.9122,0.2662,520782,4604740.0,1731060000.0,1731060000.0
2018-01-24,'600421,STÑö·«,8.77,8.88,8.52,8.79,8.83,-0.06,-0.6795,0.511,999582,8714976.0,1715412000.0,1715412000.0
2018-01-23,'600421,STÑö·«,8.83,9.15,8.75,9.06,9.06,-0.23,-2.5386,0.825,1613620,14385909.0,1727148000.0,1727148000.0
2018-01-22,'600421,STÑö·«,9.06,9.2,8.89,9.2,9.26,-0.2,-2.1598,0.7129,1394396,12639253.0,1772136000.0,1772136000.0
2018-01-19,'600421,STÑö·«,9.26,9.35,9.14,9.34,9.21,0.05,0.5429,0.792,1549096,14318458.0,1811256000.0,1811256000.0
2018-01-18,'600421,STÑö·«,9.21,9.44,9.0,9.02,9.09,0.12,1.3201,1.1906,2328856,21639454.0,1801476000.0,1801476000.0
2018-01-17,'600421,STÑö·«,9.09,9.16,9.03,9.03,9.5,-0.41,-4.3158,2.3691,4634035,41897332.0,1778004000.0,1778004000.0
2018-01-16,'600421,STÑö·«,9.5,9.5,9.5,9.5,10.0,-0.5,-5.0,0.0977,191100,1815450.0,1858200000.0,1858200000.0
2018-01-15,'600421,STÑö·«,10.0,10.0,10.0,10.0,10.53,-0.53,-5.0332,0.0412,80500,805000.0,1956000000.0,1956000000.0
2018-01-12,'600421,STÑö·«,10.53,10.53,10.53,10.53,11.08,-0.55,-4.9639,0.0173,33900,356967.0,2059668000.0,2059668000.0
2018-01-11,'600421,STÑö·«,11.08,11.08,11.08,11.08,11.66,-0.58,-4.9743,0.0573,112100,1242068.0,2167248000.0,2167248000.0
2018-01-10,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-09,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-08,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-05,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-04,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-03,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
2018-01-02,'600421,Ñö·«¿Ø¹É,0.0,0.0,0.0,0.0,11.66,None,None,0.0,0,0.0,2280696000.0,2280696000.0
