日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600470,六国化工,5.34,5.36,5.26,5.28,5.26,0.08,1.5209,1.0149,5293871,28147668.0,2785344000.0,2785344000.0
2018-03-29,'600470,六国化工,5.26,5.28,5.2,5.21,5.21,0.05,0.9597,0.6136,3200460,16767409.0,2743616000.0,2743616000.0
2018-03-28,'600470,六国化工,5.21,5.27,5.18,5.26,5.29,-0.08,-1.5123,0.8133,4241937,22140443.0,2717536000.0,2717536000.0
2018-03-27,'600470,六国化工,5.29,5.32,5.22,5.24,5.2,0.09,1.7308,0.9023,4706535,24816811.0,2759264000.0,2759264000.0
2018-03-26,'600470,六国化工,5.2,5.21,5.02,5.09,5.12,0.08,1.5625,0.9447,4927789,25215213.0,2712320000.0,2712320000.0
2018-03-23,'600470,六国化工,5.12,5.36,5.07,5.33,5.44,-0.32,-5.8824,1.697,8851450,46327563.0,2670592000.0,2670592000.0
2018-03-22,'600470,六国化工,5.44,5.49,5.38,5.46,5.44,0.0,0.0,0.9778,5100185,27706751.0,2837504000.0,2837504000.0
2018-03-21,'600470,六国化工,5.44,5.62,5.43,5.5,5.52,-0.08,-1.4493,1.3642,7115595,39306143.0,2837504000.0,2837504000.0
2018-03-20,'600470,六国化工,5.52,5.53,5.4,5.41,5.44,0.08,1.4706,1.2463,6500529,35571145.0,2879232000.0,2879232000.0
2018-03-19,'600470,六国化工,5.44,5.48,5.4,5.42,5.43,0.01,0.1842,0.6471,3375422,18376670.0,2837504000.0,2837504000.0
2018-03-16,'600470,六国化工,5.43,5.48,5.42,5.46,5.46,-0.03,-0.5495,0.8684,4529698,24682669.0,2832288000.0,2832288000.0
2018-03-15,'600470,六国化工,5.46,5.48,5.39,5.46,5.5,-0.04,-0.7273,1.4598,7614130,41377294.0,2847936000.0,2847936000.0
2018-03-14,'600470,六国化工,5.5,5.7,5.5,5.53,5.53,-0.03,-0.5425,2.3747,12386259,69227173.0,2868800000.0,2868800000.0
2018-03-13,'600470,六国化工,5.53,5.6,5.52,5.55,5.56,-0.03,-0.5396,1.0415,5432465,30146460.0,2884448000.0,2884448000.0
2018-03-12,'600470,六国化工,5.56,5.59,5.51,5.53,5.52,0.04,0.7246,1.0375,5411345,30042723.0,2900096000.0,2900096000.0
2018-03-09,'600470,六国化工,5.52,5.54,5.42,5.45,5.45,0.07,1.2844,1.4239,7427101,40725785.0,2879232000.0,2879232000.0
2018-03-08,'600470,六国化工,5.45,5.46,5.38,5.39,5.39,0.06,1.1132,0.793,4136498,22420504.0,2842720000.0,2842720000.0
2018-03-07,'600470,六国化工,5.39,5.46,5.38,5.44,5.45,-0.06,-1.1009,0.8708,4541940,24650901.0,2811424000.0,2811424000.0
2018-03-06,'600470,六国化工,5.45,5.46,5.37,5.42,5.42,0.03,0.5535,1.2999,6780426,36801872.0,2842720000.0,2842720000.0
