日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600331,宏达股份,4.22,4.24,4.2,4.23,4.22,0.0,0.0,0.2945,5983701,25219758.0,8575040000.0,8575040000.0
2018-03-29,'600331,宏达股份,4.22,4.23,4.13,4.17,4.18,0.04,0.9569,0.3027,6151496,25791460.0,8575040000.0,8575040000.0
2018-03-28,'600331,宏达股份,4.18,4.23,4.17,4.2,4.25,-0.07,-1.6471,0.2566,5213800,21840251.0,8493760000.0,8493760000.0
2018-03-27,'600331,宏达股份,4.25,4.27,4.16,4.16,4.17,0.08,1.9185,0.3866,7855388,33231641.0,8636000000.0,8636000000.0
2018-03-26,'600331,宏达股份,4.17,4.18,4.0,4.12,4.17,0.0,0.0,0.3748,7615872,31220486.0,8473440000.0,8473440000.0
2018-03-23,'600331,宏达股份,4.17,4.36,4.02,4.3,4.47,-0.3,-6.7114,0.8664,17605217,74069684.0,8473440000.0,8473440000.0
2018-03-22,'600331,宏达股份,4.47,4.53,4.46,4.49,4.48,-0.01,-0.2232,0.2909,5911813,26539001.0,9083040000.0,9083040000.0
2018-03-21,'600331,宏达股份,4.48,4.53,4.45,4.46,4.47,0.01,0.2237,0.3099,6296658,28303002.0,9103360000.0,9103360000.0
2018-03-20,'600331,宏达股份,4.47,4.49,4.39,4.47,4.5,-0.03,-0.6667,0.3335,6777416,30155959.0,9083040000.0,9083040000.0
2018-03-19,'600331,宏达股份,4.5,4.55,4.48,4.55,4.55,-0.05,-1.0989,0.29,5893376,26554278.0,9144000000.0,9144000000.0
2018-03-16,'600331,宏达股份,4.55,4.62,4.53,4.57,4.6,-0.05,-1.087,0.2328,4730676,21652783.0,9245600000.0,9245600000.0
2018-03-15,'600331,宏达股份,4.6,4.67,4.55,4.67,4.69,-0.09,-1.919,0.4059,8247340,37993739.0,9347200000.0,9347200000.0
2018-03-14,'600331,宏达股份,4.69,4.71,4.6,4.64,4.64,0.05,1.0776,0.6135,12466310,57987475.0,9530080000.0,9530080000.0
2018-03-13,'600331,宏达股份,4.64,4.78,4.63,4.65,4.68,-0.04,-0.8547,0.6938,14098622,66158334.0,9428480000.0,9428480000.0
2018-03-12,'600331,宏达股份,4.68,4.68,4.58,4.61,4.62,0.06,1.2987,0.7275,14783117,68493055.0,9509760000.0,9509760000.0
2018-03-09,'600331,宏达股份,4.62,4.63,4.55,4.57,4.58,0.04,0.8734,0.5528,11233240,51599439.0,9387840000.0,9387840000.0
2018-03-08,'600331,宏达股份,4.58,4.58,4.5,4.53,4.53,0.05,1.1038,0.3779,7678289,34969366.0,9306560000.0,9306560000.0
2018-03-07,'600331,宏达股份,4.53,4.6,4.51,4.57,4.58,-0.05,-1.0917,0.4725,9600770,43718856.0,9204960000.0,9204960000.0
2018-03-06,'600331,宏达股份,4.58,4.59,4.48,4.49,4.47,0.11,2.4609,0.5438,11049233,50113346.0,9306560000.0,9306560000.0
2018-03-05,'600331,宏达股份,4.47,4.55,4.46,4.51,4.52,-0.05,-1.1062,0.3053,6203600,27933429.0,9083040000.0,9083040000.0
2018-03-02,'600331,宏达股份,4.52,4.61,4.5,4.51,4.56,-0.04,-0.8772,0.5222,10610234,48289636.0,9184640000.0,9184640000.0
2018-03-01,'600331,宏达股份,4.56,4.59,4.48,4.5,4.54,0.02,0.4405,0.4313,8764620,39858598.0,9265920000.0,9265920000.0
2018-02-28,'600331,宏达股份,4.54,4.57,4.42,4.46,4.5,0.04,0.8889,0.458,9307377,41965386.0,9225280000.0,9225280000.0
2018-02-27,'600331,宏达股份,4.5,4.59,4.49,4.56,4.55,-0.05,-1.0989,0.535,10871365,49332602.0,9144000000.0,9144000000.0
2018-02-26,'600331,宏达股份,4.55,4.56,4.42,4.47,4.46,0.09,2.0179,0.6583,13375645,60131943.0,9245600000.0,9245600000.0
2018-02-23,'600331,宏达股份,4.46,4.5,4.38,4.5,4.5,-0.04,-0.8889,0.6984,14192000,62953218.0,9062720000.0,9062720000.0
2018-02-22,'600331,宏达股份,4.5,4.58,4.48,4.49,4.49,0.01,0.2227,0.6195,12587900,56930456.0,9144000000.0,9144000000.0
2018-02-14,'600331,宏达股份,4.49,4.49,4.41,4.44,4.4,0.09,2.0455,0.1853,3765950,16777808.0,9123680000.0,9123680000.0
2018-02-13,'600331,宏达股份,4.4,4.51,4.39,4.4,4.39,0.01,0.2278,0.2724,5534413,24594131.0,8940800000.0,8940800000.0
2018-02-12,'600331,宏达股份,4.39,4.44,4.32,4.33,4.31,0.08,1.8561,0.2077,4221365,18521420.0,8920480000.0,8920480000.0
2018-02-09,'600331,宏达股份,4.31,4.49,4.24,4.48,4.54,-0.23,-5.0661,0.5228,10624064,46573044.0,8757920000.0,8757920000.0
2018-02-08,'600331,宏达股份,4.54,4.59,4.36,4.43,4.42,0.12,2.7149,0.4591,9328960,41788901.0,9225280000.0,9225280000.0
2018-02-07,'600331,宏达股份,4.42,4.59,4.39,4.5,4.41,0.01,0.2268,0.6601,13414108,59764475.0,8981440000.0,8981440000.0
2018-02-06,'600331,宏达股份,4.41,4.78,4.36,4.66,4.77,-0.36,-7.5472,0.5322,10814839,49659996.0,8961120000.0,8961120000.0
2018-02-05,'600331,宏达股份,4.77,4.87,4.65,4.66,4.79,-0.02,-0.4175,0.3052,6200884,29449372.0,9692640000.0,9692640000.0
2018-02-02,'600331,宏达股份,4.79,4.81,4.49,4.49,4.64,0.15,3.2328,0.4705,9561125,44524546.0,9733280000.0,9733280000.0
2018-02-01,'600331,宏达股份,4.64,5.08,4.59,5.07,5.07,-0.43,-8.4813,0.9201,18696647,89754920.0,9428480000.0,9428480000.0
2018-01-31,'600331,宏达股份,5.07,5.24,5.0,5.19,5.26,-0.19,-3.6122,0.639,12985200,66064980.0,10302240000.0,10302240000.0
2018-01-30,'600331,宏达股份,5.26,5.35,5.15,5.2,5.23,0.03,0.5736,0.5567,11311284,59616178.0,10688320000.0,10688320000.0
2018-01-29,'600331,宏达股份,5.23,5.34,5.21,5.29,5.23,0.0,0.0,0.5491,11157367,58861562.0,10627360000.0,10627360000.0
2018-01-26,'600331,宏达股份,5.23,5.33,5.22,5.3,5.33,-0.1,-1.8762,0.4402,8944098,47080938.0,10627360000.0,10627360000.0
2018-01-25,'600331,宏达股份,5.33,5.42,5.31,5.32,5.31,0.02,0.3766,0.6053,12300251,65872525.0,10830560000.0,10830560000.0
2018-01-24,'600331,宏达股份,5.31,5.34,5.26,5.32,5.34,-0.03,-0.5618,0.3452,7015301,37100185.0,10789920000.0,10789920000.0
2018-01-23,'600331,宏达股份,5.34,5.37,5.22,5.22,5.26,0.08,1.5209,0.6756,13727486,72885166.0,10850880000.0,10850880000.0
