日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600280,中央商场,8.02,8.1,7.81,7.81,7.89,0.13,1.6477,0.8116,9319869,74710761.0,9209645673.44,9209645673.44
2018-03-29,'600280,中央商场,7.89,7.96,7.78,7.84,7.85,0.04,0.5096,0.5803,6663495,52411900.0,9060362140.08,9060362140.08
2018-03-28,'600280,中央商场,7.85,7.87,7.75,7.86,7.86,-0.01,-0.1272,0.8737,10033300,78322336.0,9014428745.2,9014428745.2
2018-03-27,'600280,中央商场,7.86,7.92,7.67,7.67,7.7,0.16,2.0779,0.5304,6090200,47745901.0,9025912093.92,9025912093.92
2018-03-26,'600280,中央商场,7.7,7.96,7.55,7.96,7.98,-0.28,-3.5088,1.1158,12812800,98355738.0,8842178514.4,8842178514.4
2018-03-23,'600280,中央商场,7.98,8.15,7.78,8.06,8.23,-0.25,-3.0377,1.0017,11502895,91532951.0,9163712278.56,9163712278.56
2018-03-22,'600280,中央商场,8.23,8.31,8.13,8.22,8.19,0.04,0.4884,0.4735,5437595,44650901.0,9450795996.56,9450795996.56
2018-03-21,'600280,中央商场,8.19,8.26,8.12,8.14,8.12,0.07,0.8621,0.4739,5442022,44669378.0,9404862601.68,9404862601.68
2018-03-20,'600280,中央商场,8.12,8.39,8.12,8.36,8.41,-0.29,-3.4483,0.8229,9449637,77740672.0,9324479160.64,9324479160.64
2018-03-19,'600280,中央商场,8.41,8.44,8.27,8.35,8.35,0.06,0.7186,1.4439,16580248,138478718.0,9657496273.52,9657496273.52
2018-03-16,'600280,中央商场,8.35,8.46,8.28,8.38,8.37,-0.02,-0.2389,0.7192,8258436,68957672.0,9588596181.2,9588596181.2
2018-03-15,'600280,中央商场,8.37,8.41,8.21,8.36,8.42,-0.05,-0.5938,0.5454,6263299,52137946.0,9611562878.64,9611562878.64
2018-03-14,'600280,中央商场,8.42,8.51,8.33,8.35,8.41,0.01,0.1189,0.4391,5042500,42492994.0,9668979622.24,9668979622.24
2018-03-13,'600280,中央商场,8.41,8.56,8.39,8.56,8.58,-0.17,-1.9814,0.767,8808154,74813608.0,9657496273.52,9657496273.52
2018-03-12,'600280,中央商场,8.58,8.63,8.46,8.48,8.49,0.09,1.0601,0.7316,8400941,71952483.0,9852713201.76,9852713201.76
2018-03-09,'600280,中央商场,8.49,8.6,8.33,8.37,8.42,0.07,0.8314,0.8062,9258440,78459332.0,9749363063.28,9749363063.28
2018-03-08,'600280,中央商场,8.42,8.5,8.33,8.35,8.41,0.01,0.1189,0.507,5821554,49026404.0,9668979622.24,9668979622.24
2018-03-07,'600280,中央商场,8.41,8.63,8.31,8.32,8.36,0.05,0.5981,1.125,12919081,109618217.0,9657496273.52,9657496273.52
2018-03-06,'600280,中央商场,8.36,8.41,8.19,8.19,8.17,0.19,2.3256,0.6427,7380565,61356020.0,9600079529.92,9600079529.92
2018-03-05,'600280,中央商场,8.17,8.34,8.05,8.1,8.09,0.08,0.9889,0.6666,7654573,62674960.0,9381895904.24,9381895904.24
2018-03-02,'600280,中央商场,8.09,8.16,8.02,8.1,8.13,-0.04,-0.492,0.4524,5195139,42034148.0,9290029114.48,9290029114.48
2018-03-01,'600280,中央商场,8.13,8.15,8.0,8.05,8.14,-0.01,-0.1229,0.6052,6949238,56303025.0,9335962509.36,9335962509.36
2018-02-28,'600280,中央商场,8.14,8.15,7.84,8.02,8.02,0.12,1.4963,0.5348,6141403,49445692.0,9347445858.08,9347445858.08
2018-02-27,'600280,中央商场,8.02,8.19,7.95,8.17,8.17,-0.15,-1.836,0.6104,7009694,56311147.0,9209645673.44,9209645673.44
2018-02-26,'600280,中央商场,8.17,8.26,8.08,8.23,8.21,-0.04,-0.4872,0.6446,7401753,60375260.0,9381895904.24,9381895904.24
2018-02-23,'600280,中央商场,8.21,8.22,7.99,8.09,8.06,0.15,1.861,0.5314,6102507,49331095.0,9427829299.12,9427829299.12
2018-02-22,'600280,中央商场,8.06,8.15,7.99,8.07,8.06,0.0,0.0,0.3843,4413508,35596581.0,9255579068.32,9255579068.32
2018-02-14,'600280,中央商场,8.06,8.12,7.92,7.92,7.98,0.08,1.0025,0.499,5730011,46048468.0,9255579068.32,9255579068.32
2018-02-13,'600280,中央商场,7.98,8.05,7.75,7.82,7.82,0.16,2.046,0.7199,8266359,65571078.0,9163712278.56,9163712278.56
2018-02-12,'600280,中央商场,7.82,7.88,7.5,7.71,7.67,0.15,1.9557,0.8956,10284627,79312557.0,8979978699.04,8979978699.04
2018-02-09,'600280,中央商场,7.67,8.07,7.55,8.0,7.97,-0.3,-3.7641,0.9289,10666353,83584047.0,8807728468.24,8807728468.24
2018-02-08,'600280,中央商场,7.97,8.0,7.84,7.85,8.01,-0.04,-0.4994,0.6635,7619669,60284041.0,9152228929.84,9152228929.84
2018-02-07,'600280,中央商场,8.01,8.05,7.0,7.7,7.67,0.34,4.4329,1.8007,20678638,163319833.0,9198162324.72,9198162324.72
2018-02-06,'600280,中央商场,7.67,7.75,7.52,7.57,7.66,0.01,0.1305,1.0399,11941763,91459141.0,8807728468.24,8807728468.24
2018-02-05,'600280,中央商场,7.66,7.83,7.21,7.31,7.33,0.33,4.502,0.8,9186681,69588660.0,8796245119.52,8796245119.52
2018-02-02,'600280,中央商场,7.33,7.39,7.18,7.3,7.28,0.05,0.6868,0.3999,4592224,33645174.0,8417294611.76,8417294611.76
2018-02-01,'600280,中央商场,7.28,7.46,7.0,7.42,7.41,-0.13,-1.7544,0.7908,9081557,65585318.0,8359877868.16,8359877868.16
2018-01-31,'600280,中央商场,7.41,7.57,7.39,7.49,7.52,-0.11,-1.4628,0.4562,5238133,39055318.0,8509161401.52,8509161401.52
2018-01-30,'600280,中央商场,7.52,7.66,7.45,7.51,7.51,0.01,0.1332,0.5663,6503565,49188394.0,8635478237.44,8635478237.44
2018-01-29,'600280,中央商场,7.51,7.56,7.43,7.56,7.5,0.01,0.1333,0.4501,5168223,38632988.0,8623994888.72,8623994888.72
2018-01-26,'600280,中央商场,7.5,7.6,7.42,7.57,7.6,-0.1,-1.3158,0.5409,6210851,46550059.0,8612511540.0,8612511540.0
2018-01-25,'600280,中央商场,7.6,7.72,7.56,7.72,7.72,-0.12,-1.5544,0.6458,7415553,56561847.0,8727345027.2,8727345027.2
2018-01-24,'600280,中央商场,7.72,7.78,7.64,7.68,7.69,0.03,0.3901,0.4339,4982600,38355685.0,8865145211.84,8865145211.84
2018-01-23,'600280,中央商场,7.69,7.78,7.62,7.7,7.67,0.02,0.2608,0.6156,7068835,54485985.0,8830695165.68,8830695165.68
2018-01-22,'600280,中央商场,7.67,7.7,7.36,7.39,7.41,0.26,3.5088,1.1768,13514019,102532166.0,8807728468.24,8807728468.24
2018-01-19,'600280,中央商场,7.41,7.61,7.3,7.61,7.59,-0.18,-2.3715,1.0039,11528042,85495921.0,8509161401.52,8509161401.52
2018-01-18,'600280,中央商场,7.59,7.67,7.52,7.66,7.66,-0.07,-0.9138,0.5518,6336641,48123411.0,8715861678.48,8715861678.48
2018-01-17,'600280,中央商场,7.66,7.82,7.55,7.73,7.73,-0.07,-0.9056,0.7123,8179035,62613205.0,8796245119.52,8796245119.52
2018-01-16,'600280,中央商场,7.73,7.91,7.68,7.82,7.83,-0.1,-1.2771,0.922,10587551,82440255.0,8876628560.56,8876628560.56
2018-01-15,'600280,中央商场,7.83,8.16,7.8,8.16,8.16,-0.33,-4.0441,0.664,7624599,60993452.0,8991462047.76,8991462047.76
2018-01-12,'600280,中央商场,8.16,8.29,8.12,8.26,8.26,-0.1,-1.2107,1.3209,15168139,124101450.0,9370412555.52,9370412555.52
2018-01-11,'600280,中央商场,8.26,8.5,8.1,8.15,8.12,0.14,1.7241,0.8509,9770840,80750836.0,9485246042.72,9485246042.72
2018-01-10,'600280,中央商场,8.12,8.16,8.01,8.09,8.1,0.02,0.2469,0.7623,8754237,70875402.0,9324479160.64,9324479160.64
2018-01-09,'600280,中央商场,8.1,8.21,8.0,8.19,8.18,-0.08,-0.978,0.6916,7941495,64292561.0,9301512463.2,9301512463.2
2018-01-08,'600280,中央商场,8.18,8.23,8.13,8.18,8.17,0.01,0.1224,0.5467,6278267,51349967.0,9393379252.96,9393379252.96
2018-01-05,'600280,中央商场,8.17,8.26,8.02,8.18,8.04,0.13,1.6169,0.9731,11174336,91059498.0,9381895904.24,9381895904.24
2018-01-04,'600280,中央商场,8.04,8.12,7.94,8.0,8.03,0.01,0.1245,0.6598,7577028,61043530.0,9232612370.88,9232612370.88
2018-01-03,'600280,中央商场,8.03,8.08,7.92,8.0,7.92,0.11,1.3889,0.8726,10020681,80190041.0,9221129022.16,9221129022.16
2018-01-02,'600280,中央商场,7.92,8.01,7.86,7.9,7.87,0.05,0.6353,0.8862,10176120,80658446.0,9094812186.24,9094812186.24
