日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600160,巨化股份,11.93,12.05,11.8,11.86,11.89,0.04,0.3364,1.5094,30866562,368061594.0,25192178159.7,24396116364.7
2018-03-29,'600160,巨化股份,11.89,12.06,11.55,11.69,11.61,0.28,2.4117,2.162,44212473,522997965.0,25107711510.4,24314318824.5
2018-03-28,'600160,巨化股份,11.61,11.96,11.57,11.88,12.16,-0.55,-4.523,2.4736,50583849,595052132.0,24516444965.1,23741736043.0
2018-03-27,'600160,巨化股份,12.16,12.4,11.98,12.14,11.98,0.18,1.5025,2.914,59589953,725133281.0,25677861393.3,24866452220.8
2018-03-26,'600160,巨化股份,11.98,12.07,11.22,11.41,11.75,0.23,1.9574,2.628,53740489,631783987.0,25297761471.3,24498363289.9
2018-03-23,'600160,巨化股份,11.75,12.72,11.75,12.6,13.06,-1.31,-10.0306,4.6825,95754055,1165673031.0,24812078237.8,24028027433.8
2018-03-22,'600160,巨化股份,13.06,13.17,12.81,12.91,12.91,0.15,1.1619,3.1368,64145892,832314208.0,27578361003.0,26706896875.3
2018-03-21,'600160,巨化股份,12.91,13.43,12.33,12.36,12.4,0.51,4.1129,5.3228,108847448,1402044492.0,27261611068.0,26400156099.5
2018-03-20,'600160,巨化股份,12.4,12.52,12.25,12.45,12.57,-0.17,-1.3524,1.9172,39205348,485426243.0,26184661289.2,25357237462.0
2018-03-19,'600160,巨化股份,12.57,12.7,12.3,12.31,12.44,0.13,1.045,2.0646,42220210,529499269.0,26543644548.8,25704877007.8
2018-03-16,'600160,巨化股份,12.44,12.74,12.42,12.55,12.58,-0.14,-1.1129,2.1344,43648105,548273857.0,26269127938.5,25439035002.2
2018-03-15,'600160,巨化股份,12.58,12.86,12.39,12.5,12.62,-0.04,-0.317,2.658,54353787,686641402.0,26564761211.1,25725326392.9
2018-03-14,'600160,巨化股份,12.62,12.92,12.41,12.55,12.61,0.01,0.0793,3.4879,71324832,907466998.0,26649227860.5,25807123933.1
2018-03-13,'600160,巨化股份,12.61,12.93,12.54,12.89,13.03,-0.42,-3.2233,3.5337,72261540,921767331.0,26628111198.1,25786674548.0
2018-03-12,'600160,巨化股份,13.03,13.08,12.13,12.29,12.25,0.78,6.3673,5.8545,119720869,1499787362.0,27515011016.0,26645548720.2
2018-03-09,'600160,巨化股份,12.25,12.53,12.07,12.42,12.59,-0.34,-2.7006,4.8664,99515270,1216877722.0,25867911354.2,25050496686.2
2018-03-08,'600160,巨化股份,12.59,12.88,12.5,12.56,12.55,0.04,0.3187,2.8299,57869391,734101017.0,26585877873.5,25745775778.0
2018-03-07,'600160,巨化股份,12.55,12.98,12.43,12.79,12.76,-0.21,-1.6458,4.0838,83511408,1060322225.0,26501411224.2,25663978237.8
2018-03-06,'600160,巨化股份,12.76,12.78,12.28,12.58,12.57,0.19,1.5115,3.2918,67314871,843885073.0,26944861133.1,26093415323.8
2018-03-05,'600160,巨化股份,12.57,12.77,12.2,12.71,12.52,0.05,0.3994,3.3633,68777854,855069913.0,26543644548.8,25704877007.8
2018-03-02,'600160,巨化股份,12.52,12.86,12.4,12.46,12.63,-0.11,-0.8709,3.6664,74976316,947041298.0,26438061237.2,25602630082.6
2018-03-01,'600160,巨化股份,12.63,12.77,12.31,12.33,12.44,0.19,1.5273,3.9328,80423621,1011707243.0,26670344522.8,25827573318.2
2018-02-28,'600160,巨化股份,12.44,12.64,12.1,12.14,12.3,0.14,1.1382,4.2128,86149435,1068934860.0,26269127938.5,25439035002.2
2018-02-27,'600160,巨化股份,12.3,12.67,12.0,12.2,12.0,0.3,2.5,5.8801,120245337,1483079672.0,25973494665.9,25152743611.5
2018-02-26,'600160,巨化股份,12.0,12.0,10.93,10.97,10.91,1.09,9.9908,4.1576,85019572,976963980.0,25339994796.0,24539262060.0
2018-02-23,'600160,巨化股份,10.91,11.01,10.46,10.55,10.57,0.34,3.2167,1.7325,35429151,381723268.0,23038278602.0,22310279089.5
2018-02-22,'600160,巨化股份,10.57,10.61,10.39,10.45,10.31,0.26,2.5218,0.913,18670983,196785185.0,22320312082.8,21614999997.8
2018-02-14,'600160,巨化股份,10.31,10.42,10.24,10.37,10.37,-0.06,-0.5786,0.5254,10744714,110904756.0,21771278862.2,21083315986.5
2018-02-13,'600160,巨化股份,10.37,10.63,10.21,10.32,10.18,0.19,1.8664,1.1148,22796464,236762250.0,21897978836.2,21206012296.8
2018-02-12,'600160,巨化股份,10.18,10.26,9.98,10.07,9.96,0.22,2.2088,0.8406,17190355,174322085.0,21496762251.9,20817473980.9
2018-02-09,'600160,巨化股份,9.96,10.48,9.8,10.38,10.8,-0.84,-7.7778,1.9215,39293241,398416064.0,21032195680.7,20367587509.8
2018-02-08,'600160,巨化股份,10.8,11.09,10.71,10.95,11.01,-0.21,-1.9074,1.2287,25125765,273547234.0,22805995316.4,22085335854.0
2018-02-07,'600160,巨化股份,11.01,11.45,10.88,11.28,10.95,0.06,0.5479,1.9241,39346528,439993961.0,23249445225.3,22514772940.0
2018-02-06,'600160,巨化股份,10.95,11.48,10.86,11.39,11.56,-0.61,-5.2768,2.1415,43792564,490589428.0,23122745251.3,22392076629.8
2018-02-05,'600160,巨化股份,11.56,11.59,10.68,10.75,11.01,0.55,4.9955,2.1118,43184132,488623995.0,24410861653.5,23639489117.8
2018-02-02,'600160,巨化股份,11.01,11.31,10.3,11.26,11.2,-0.19,-1.6964,1.6416,33569533,366633653.0,23249445225.3,22514772940.0
2018-02-01,'600160,巨化股份,11.2,11.95,11.1,11.48,11.44,-0.24,-2.0979,2.4374,49844227,575852134.0,23650661809.6,22903311256.0
2018-01-31,'600160,巨化股份,11.44,11.55,11.26,11.5,11.43,0.01,0.0875,1.6393,33523492,381774770.0,24157461705.5,23394096497.2
2018-01-30,'600160,巨化股份,11.43,11.49,11.1,11.13,11.15,0.28,2.5112,1.7758,36313551,411667001.0,24136345043.2,23373647112.2
2018-01-29,'600160,巨化股份,11.15,11.27,10.93,10.99,11.15,0.0,0.0,1.0909,22308291,247968512.0,23545078498.0,22801064330.8
2018-01-26,'600160,巨化股份,11.15,11.26,11.07,11.2,11.24,-0.09,-0.8007,0.7053,14423420,160934457.0,23545078498.0,22801064330.8
2018-01-25,'600160,巨化股份,11.24,11.33,11.0,11.01,11.06,0.18,1.6275,1.2174,24895251,278047803.0,23735128458.9,22985108796.2
2018-01-24,'600160,巨化股份,11.06,11.11,10.92,11.03,11.02,0.04,0.363,0.6722,13746355,151435363.0,23355028537.0,22617019865.3
2018-01-23,'600160,巨化股份,11.02,11.27,10.98,11.18,11.1,-0.08,-0.7207,0.8962,18326536,203021805.0,23270561887.7,22535222325.1
2018-01-22,'600160,巨化股份,11.1,11.14,10.69,10.75,10.86,0.24,2.2099,1.0644,21767234,237509853.0,23439495186.3,22698817405.5
2018-01-19,'600160,巨化股份,10.86,11.16,10.83,10.99,10.97,-0.11,-1.0027,0.7896,16146942,177172483.0,22932695290.4,22208032164.3
2018-01-18,'600160,巨化股份,10.97,11.1,10.87,11.02,11.09,-0.12,-1.0821,0.7981,16320247,178965294.0,23164978576.0,22432975399.8
2018-01-17,'600160,巨化股份,11.09,11.14,10.65,10.72,10.75,0.34,3.1628,1.111,22720092,248450599.0,23418378524.0,22678368020.5
2018-01-16,'600160,巨化股份,10.75,10.88,10.66,10.68,10.79,-0.04,-0.3707,0.7059,14434365,155319148.0,22700412004.8,21983088928.8
2018-01-15,'600160,巨化股份,10.79,11.12,10.71,10.96,11.02,-0.23,-2.0871,1.0221,20902134,228178515.0,22784878654.1,22064886469.0
2018-01-12,'600160,巨化股份,11.02,11.23,10.99,11.18,11.14,-0.12,-1.0772,0.8426,17230957,191210589.0,23270561887.7,22535222325.1
2018-01-11,'600160,巨化股份,11.14,11.32,11.08,11.27,11.23,-0.09,-0.8014,0.7381,15094236,168460639.0,23523961835.6,22780614945.7
