日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600315,上海家化,40.05,40.47,39.53,39.53,39.94,0.11,0.2754,0.6831,4585007,183936402.0,26902127557.3,26883500863.0
2018-03-29,'600315,上海家化,39.94,40.11,38.81,39.29,39.39,0.55,1.3963,0.6548,4395576,174071500.0,26828239067.2,26809663532.3
2018-03-28,'600315,上海家化,39.39,40.24,38.9,39.84,40.07,-0.68,-1.697,0.6814,4573998,180741919.0,26458796616.3,26440476878.8
2018-03-27,'600315,上海家化,40.07,40.1,39.0,39.28,39.28,0.79,2.0112,0.9918,6657614,263970030.0,26915561828.3,26896925832.3
2018-03-26,'600315,上海家化,39.28,39.43,37.35,37.35,37.87,1.41,3.7233,0.9777,6562697,254417832.0,26384908126.2,26366639548.1
2018-03-23,'600315,上海家化,37.87,39.0,37.12,38.59,39.13,-1.26,-3.22,1.1008,7389256,281354809.0,25437792024.9,25420179218.1
2018-03-22,'600315,上海家化,39.13,39.52,38.26,38.54,38.57,0.56,1.4519,0.8787,5898463,229194764.0,26284151094.1,26265952278.9
2018-03-21,'600315,上海家化,38.57,39.7,37.0,37.0,36.18,2.39,6.6059,1.7802,11949311,457896412.0,25907991507.8,25890053140.8
2018-03-20,'600315,上海家化,36.18,36.25,35.37,35.72,35.96,0.22,0.6118,0.4106,2756135,98669579.0,24302596130.5,24285769319.0
2018-03-19,'600315,上海家化,35.96,36.0,35.01,35.12,35.15,0.81,2.3044,0.4971,3336628,118804916.0,24154819150.1,24138094657.6
2018-03-16,'600315,上海家化,35.15,35.35,35.02,35.31,35.01,0.14,0.3999,0.2639,1771109,62286402.0,23610731177.0,23594383404.2
2018-03-15,'600315,上海家化,35.01,35.1,34.75,34.75,34.78,0.23,0.6613,0.2407,1615470,56528735.0,23516691280.5,23500408619.6
2018-03-14,'600315,上海家化,34.78,35.1,34.74,34.95,34.9,-0.12,-0.3438,0.2163,1451714,50665540.0,23362197164.7,23346021473.6
2018-03-13,'600315,上海家化,34.9,35.5,34.81,35.5,35.38,-0.48,-1.3567,0.2675,1795479,63109243.0,23442802790.3,23426571288.9
2018-03-12,'600315,上海家化,35.38,35.51,34.9,34.94,34.94,0.44,1.2593,0.3996,2682534,94432961.0,23765225292.9,23748770550.2
2018-03-09,'600315,上海家化,34.94,35.17,34.68,34.79,34.82,0.12,0.3446,0.3853,2586369,90346871.0,23469671332.2,23453421227.3
2018-03-08,'600315,上海家化,34.82,34.9,34.55,34.72,34.7,0.12,0.3458,0.2467,1655778,57576997.0,23389065706.5,23372871412.0
2018-03-07,'600315,上海家化,34.7,34.97,34.53,34.97,34.99,-0.29,-0.8288,0.299,2007270,69656951.0,23308460080.9,23292321596.7
2018-03-06,'600315,上海家化,34.99,35.0,34.5,34.5,34.51,0.48,1.3909,0.4374,2935834,102101962.0,23503257009.5,23486983650.4
2018-03-05,'600315,上海家化,34.51,34.94,34.38,34.94,34.65,-0.14,-0.404,0.2152,1444860,49895445.0,23180834507.0,23164784389.1
2018-03-02,'600315,上海家化,34.65,35.0,33.86,34.04,34.17,0.48,1.4047,0.3155,2118040,72990171.0,23313621766.0,23258759173.7
2018-03-01,'600315,上海家化,34.17,34.27,33.76,33.94,34.01,0.16,0.4704,0.2208,1482416,50338403.0,22990662503.5,22936559912.4
2018-02-28,'600315,上海家化,34.01,34.47,33.89,34.07,34.11,-0.1,-0.2932,0.161,1080526,36949169.0,22883009416.0,22829160158.6
2018-02-27,'600315,上海家化,34.11,35.17,34.1,34.69,34.59,-0.48,-1.3877,0.2563,1720571,59579997.0,22950292595.7,22896285004.7
2018-02-26,'600315,上海家化,34.59,34.65,33.91,34.1,34.03,0.56,1.6456,0.2474,1660948,56959102.0,23273251858.2,23218484266.0
2018-02-23,'600315,上海家化,34.03,34.34,33.75,34.1,34.09,-0.06,-0.176,0.1519,1019811,34618681.0,22896466051.9,22842585127.8
2018-02-22,'600315,上海家化,34.09,34.56,33.98,34.11,34.11,-0.02,-0.0586,0.1492,1001631,34159627.0,22936835959.7,22882860035.5
2018-02-14,'600315,上海家化,34.11,34.3,33.9,34.13,34.34,-0.23,-0.6698,0.0835,560344,19096808.0,22950292595.7,22896285004.7
2018-02-13,'600315,上海家化,34.34,34.5,33.45,33.45,33.38,0.96,2.876,0.2917,1957822,66835868.0,23105043909.0,23050672150.7
2018-02-12,'600315,上海家化,33.38,33.99,33.31,33.39,33.38,0.0,0.0,0.1834,1231026,41287735.0,22459125383.9,22406273628.2
2018-02-09,'600315,上海家化,33.38,34.17,33.01,33.9,34.5,-1.12,-3.2464,0.3908,2623476,87767991.0,22459125383.9,22406273628.2
2018-02-08,'600315,上海家化,34.5,34.53,32.37,32.4,32.46,2.04,6.2847,0.5397,3622602,122163247.0,23212696996.5,23158071904.5
2018-02-07,'600315,上海家化,32.46,32.77,32.27,32.55,32.3,0.16,0.4954,0.2807,1884321,61323174.0,21840120130.6,21788725044.1
2018-02-06,'600315,上海家化,32.3,32.94,31.81,32.65,33.0,-0.7,-2.1212,0.628,4215563,137179497.0,21732467043.1,21681325290.3
2018-02-05,'600315,上海家化,33.0,33.05,32.55,32.71,32.78,0.22,0.6711,0.5655,3796154,125051180.0,22203449301.0,22151199213.0
2018-02-02,'600315,上海家化,32.78,33.15,32.7,33.01,33.01,-0.23,-0.6968,0.651,4369690,143920189.0,22055426305.7,22003524551.6
2018-02-01,'600315,上海家化,33.01,34.56,32.61,34.0,34.11,-1.1,-3.2249,0.6674,4480092,149329919.0,22210177619.0,22157911697.6
2018-01-31,'600315,上海家化,34.11,34.59,34.0,34.19,33.97,0.14,0.4121,0.3112,2089249,71579651.0,22950292595.7,22896285004.7
2018-01-30,'600315,上海家化,33.97,34.18,33.59,33.74,33.92,0.05,0.1474,0.3637,2441124,82841461.0,22856096144.1,22802310220.2
2018-01-29,'600315,上海家化,33.92,35.02,33.6,34.99,35.02,-1.1,-3.1411,0.606,4067620,139986147.0,22822454554.2,22768747797.1
2018-01-26,'600315,上海家化,35.02,35.05,34.65,34.71,34.76,0.26,0.748,0.3843,2579363,90087080.0,23562569530.9,23507121104.2
2018-01-25,'600315,上海家化,34.76,35.18,34.69,35.01,34.99,-0.23,-0.6573,0.225,1510335,52818582.0,23387633263.7,23332596504.4
2018-01-24,'600315,上海家化,34.99,35.17,34.69,34.88,34.85,0.14,0.4017,0.1826,1225438,42730780.0,23542384577.0,23486983650.4
2018-01-23,'600315,上海家化,34.85,35.42,34.65,35.14,35.05,-0.2,-0.5706,0.4015,2695237,94327071.0,23448188125.5,23393008865.8
2018-01-22,'600315,上海家化,35.05,35.2,33.93,34.3,34.35,0.7,2.0378,0.3309,2221321,77098798.0,23582754484.8,23527258558.0
2018-01-19,'600315,上海家化,34.35,34.69,33.97,34.34,34.34,0.01,0.0291,0.3938,2643358,91000911.0,23111772227.0,23057384635.3
2018-01-18,'600315,上海家化,34.34,34.35,33.82,33.91,33.98,0.36,1.0594,0.414,2778659,94770547.0,23105043909.0,23050672150.7
2018-01-17,'600315,上海家化,33.98,34.36,33.82,34.01,34.06,-0.08,-0.2349,0.3063,2056296,70007491.0,22862824462.1,22809022704.8
2018-01-16,'600315,上海家化,34.06,34.35,32.98,33.58,33.54,0.52,1.5504,0.5538,3717681,124817905.0,22916651005.8,22862722581.7
2018-01-15,'600315,上海家化,33.54,34.38,33.33,33.99,33.98,-0.44,-1.2949,0.5453,3660330,123978357.0,22566778471.4,22513673381.9
2018-01-12,'600315,上海家化,33.98,34.1,33.65,33.65,33.63,0.35,1.0407,0.2371,1591633,54019023.0,22862824462.1,22809022704.8
2018-01-11,'600315,上海家化,33.63,34.12,33.6,33.89,33.81,-0.18,-0.5324,0.3873,2599946,87814932.0,22627333333.1,22574085743.4
2018-01-10,'600315,上海家化,33.81,34.8,33.78,34.65,34.86,-1.05,-3.012,0.6365,4272232,146033090.0,22748443056.6,22694910466.4
2018-01-09,'600315,上海家化,34.86,35.81,34.85,35.07,35.16,-0.3,-0.8532,0.5201,3491325,123385933.0,23475298039.6,23399721350.5
2018-01-08,'600315,上海家化,35.16,35.26,34.67,34.67,34.75,0.41,1.1799,0.3852,2585351,90736552.0,23677322979.7,23601095888.8
2018-01-05,'600315,上海家化,34.75,35.09,34.68,35.09,34.72,0.03,0.0864,0.4194,2815067,97859904.0,23401222228.2,23325884019.8
2018-01-04,'600315,上海家化,34.72,35.49,34.66,35.29,35.19,-0.47,-1.3356,0.5415,3634879,127196768.0,23381019734.2,23305746565.9
2018-01-03,'600315,上海家化,35.19,36.0,35.17,36.0,36.01,-0.82,-2.2771,0.5776,3877286,137880217.0,23697525473.7,23621233342.6
2018-01-02,'600315,上海家化,36.01,36.5,35.88,36.41,36.89,-0.88,-2.3855,0.7188,4824632,173812664.0,24249726976.7,24171657080.6
