日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600400,红豆股份,6.67,6.72,6.62,6.7,6.72,-0.05,-0.744,0.62,8989570,59890143.0,12069159717.4,9670971515.89
2018-03-29,'600400,红豆股份,6.72,6.8,6.62,6.62,6.69,0.03,0.4484,0.6263,9081056,60865883.0,12159633178.6,9743467554.24
2018-03-28,'600400,红豆股份,6.69,6.97,6.66,6.71,6.73,-0.04,-0.5944,0.9671,14021542,95471908.0,12105349101.9,9699969931.23
2018-03-27,'600400,红豆股份,6.73,6.79,6.59,6.71,6.63,0.1,1.5083,1.0204,14794633,99065075.0,12177727870.8,9757966761.91
2018-03-26,'600400,红豆股份,6.63,6.65,6.21,6.33,6.6,0.03,0.4545,1.0872,15763985,101573949.0,11996780948.5,9612974685.21
2018-03-23,'600400,红豆股份,6.6,7.04,6.6,6.89,7.33,-0.73,-9.9591,1.8169,26343305,178963207.0,11942496871.8,9569477062.2
2018-03-22,'600400,红豆股份,7.33,7.62,7.25,7.47,7.69,-0.36,-4.6814,1.9851,28781694,213234200.0,13263409404.6,10627919222.1
2018-03-21,'600400,红豆股份,7.69,7.9,7.28,7.47,7.48,0.21,2.8075,3.8678,56080545,425349688.0,13914818324.9,11149890698.2
2018-03-20,'600400,红豆股份,7.48,7.48,7.2,7.48,6.8,0.68,10.0,2.6302,38136191,284951799.0,13534829788.0,10845407337.2
2018-03-19,'600400,红豆股份,6.8,6.88,6.5,6.54,6.54,0.26,3.9755,0.7602,11022597,74166988.0,12304390716.4,9859461215.6
2018-03-16,'600400,红豆股份,6.54,6.56,6.34,6.34,6.37,0.17,2.6688,0.3409,4943498,32072367.0,11833928718.4,9482481816.18
2018-03-15,'600400,红豆股份,6.37,6.48,6.31,6.45,6.47,-0.1,-1.5456,0.1934,2803616,17913663.0,11526318950.5,9235995285.79
2018-03-14,'600400,红豆股份,6.47,6.55,6.46,6.51,6.54,-0.07,-1.0703,0.1592,2308700,15030621.0,11707265872.8,9380987362.49
2018-03-13,'600400,红豆股份,6.54,6.55,6.49,6.54,6.55,-0.01,-0.1527,0.2071,3003393,19570199.0,11833928718.4,9482481816.18
2018-03-12,'600400,红豆股份,6.55,6.58,6.51,6.55,6.53,0.02,0.3063,0.2486,3604900,23546072.0,11852023410.6,9496981023.85
2018-03-09,'600400,红豆股份,6.53,6.57,6.5,6.53,6.55,-0.02,-0.3053,0.2035,2950064,19270625.0,11815834026.2,9467982608.51
2018-03-08,'600400,红豆股份,6.55,6.63,6.52,6.52,6.59,-0.04,-0.607,0.1482,2148592,14070807.0,11852023410.6,9496981023.85
2018-03-07,'600400,红豆股份,6.59,6.84,6.58,6.6,6.57,0.02,0.3044,0.3283,4759430,32020045.0,11924402179.6,9554977854.53
2018-03-06,'600400,红豆股份,6.57,6.65,6.51,6.57,6.63,-0.06,-0.905,0.1511,2190292,14368529.0,11888212795.1,9525979439.19
