日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600433,冠豪高新,4.47,4.5,4.43,4.44,4.44,0.03,0.6757,0.4676,5945164,26568138.0,5682780030.21,5682780030.21
2018-03-29,'600433,冠豪高新,4.44,4.5,4.38,4.38,4.4,0.04,0.9091,0.6327,8043900,35895542.0,5644640566.92,5644640566.92
2018-03-28,'600433,冠豪高新,4.4,4.47,4.27,4.31,4.4,0.0,0.0,0.5847,7433315,32802614.0,5593787949.2,5593787949.2
2018-03-27,'600433,冠豪高新,4.4,4.46,4.36,4.38,4.31,0.09,2.0882,0.838,10653013,46988725.0,5593787949.2,5593787949.2
2018-03-26,'600433,冠豪高新,4.31,4.34,4.07,4.18,4.24,0.07,1.6509,0.8554,10875042,45996164.0,5479369559.33,5479369559.33
2018-03-23,'600433,冠豪高新,4.24,4.59,4.2,4.5,4.67,-0.43,-9.2077,1.7366,22078296,96187377.0,5390377478.32,5390377478.32
2018-03-22,'600433,冠豪高新,4.67,4.84,4.65,4.84,4.81,-0.14,-2.9106,0.8689,11046774,52472484.0,5937043118.81,5937043118.81
2018-03-21,'600433,冠豪高新,4.81,4.99,4.78,4.91,4.9,-0.09,-1.8367,0.7826,9949759,48618583.0,6115027280.83,6115027280.83
2018-03-20,'600433,冠豪高新,4.9,4.96,4.8,4.81,4.88,0.02,0.4098,0.7964,10124308,49507262.0,6229445670.7,6229445670.7
2018-03-19,'600433,冠豪高新,4.88,5.0,4.82,5.0,5.04,-0.16,-3.1746,1.1888,15113327,74151298.0,6204019361.84,6204019361.84
2018-03-16,'600433,冠豪高新,5.04,5.08,4.98,5.07,5.09,-0.05,-0.9823,1.3194,16773234,84360941.0,6407429832.72,6407429832.72
2018-03-15,'600433,冠豪高新,5.09,5.16,4.82,4.88,4.89,0.2,4.09,2.2256,28294216,142426797.0,6470995604.87,6470995604.87
2018-03-14,'600433,冠豪高新,4.89,4.96,4.82,4.95,4.92,-0.03,-0.6098,0.9108,11578989,56286666.0,6216732516.27,6216732516.27
2018-03-13,'600433,冠豪高新,4.92,5.15,4.85,4.9,4.95,-0.03,-0.6061,1.4026,17831671,88909688.0,6254871979.56,6254871979.56
2018-03-12,'600433,冠豪高新,4.95,5.1,4.87,4.92,4.88,0.07,1.4344,1.544,19629077,98140487.0,6293011442.85,6293011442.85
2018-03-09,'600433,冠豪高新,4.88,4.93,4.79,4.9,4.92,-0.04,-0.813,1.0113,12856560,62497345.0,6204019361.84,6204019361.84
