日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600468,百利电气,6.08,6.16,6.07,6.09,6.09,-0.01,-0.1642,0.339,2707023,16533050.0,4931570189.44,4854460267.2
2018-03-29,'600468,百利电气,6.09,6.11,6.0,6.08,6.02,0.07,1.1628,0.3021,2412315,14631299.0,4939681324.62,4862444576.85
2018-03-28,'600468,百利电气,6.02,6.13,6.0,6.13,6.15,-0.13,-2.1138,0.37,2953946,17856618.0,4882903378.36,4806554409.3
2018-03-27,'600468,百利电气,6.15,6.22,6.1,6.11,6.05,0.1,1.6529,0.4531,3617600,22257312.0,4988348135.7,4910350434.75
2018-03-26,'600468,百利电气,6.05,6.16,5.86,5.87,5.99,0.06,1.0017,0.4456,3558011,21465759.0,4907236783.9,4830507338.25
2018-03-23,'600468,百利电气,5.99,6.19,5.8,6.1,6.24,-0.25,-4.0064,0.6081,4854905,29140538.0,4858569972.82,4782601480.35
2018-03-22,'600468,百利电气,6.24,6.32,6.04,6.1,6.12,0.12,1.9608,0.4492,3586887,22112494.0,5061348352.32,4982209221.6
2018-03-21,'600468,百利电气,6.12,6.24,6.03,6.04,6.04,0.08,1.3245,0.7229,5771861,35553498.0,4964014730.16,4886397505.8
2018-03-20,'600468,百利电气,6.04,6.05,5.85,5.88,5.94,0.1,1.6835,0.3786,3023045,18004260.0,4899125648.72,4822523028.6
2018-03-19,'600468,百利电气,5.94,5.97,5.84,5.85,5.86,0.08,1.3652,0.28,2235409,13252713.0,4818014296.92,4742679932.1
2018-03-16,'600468,百利电气,5.86,5.99,5.65,5.66,5.71,0.15,2.627,0.7156,5713794,33744258.0,4753125215.48,4678805454.9
2018-03-15,'600468,百利电气,5.71,5.72,5.59,5.72,5.73,-0.02,-0.349,0.3441,2747600,15556474.0,4631458187.78,4559040810.15
2018-03-14,'600468,百利电气,5.73,5.87,5.73,5.81,5.81,-0.08,-1.3769,0.3256,2599635,15041395.0,4647680458.14,4575009429.45
