ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-09,'600265,ST¾°¹È,18.04,18.18,17.95,17.96,17.96,0.08,0.4454,0.1213,157402,2838731.0,2341592000.0,2341592000.0
2018-03-08,'600265,ST¾°¹È,17.96,18.0,17.72,17.72,17.89,0.07,0.3913,0.0683,88628,1582654.0,2331208000.0,2331208000.0
2018-03-07,'600265,ST¾°¹È,17.89,18.19,17.88,18.19,18.11,-0.22,-1.2148,0.0669,86784,1560041.0,2322122000.0,2322122000.0
2018-03-06,'600265,ST¾°¹È,18.11,18.22,17.78,17.91,17.77,0.34,1.9133,0.1057,137153,2473672.0,2350678000.0,2350678000.0
2018-03-05,'600265,ST¾°¹È,17.77,18.16,17.65,17.96,18.11,-0.34,-1.8774,0.1195,155127,2761072.0,2306546000.0,2306546000.0
2018-03-02,'600265,ST¾°¹È,18.11,18.18,17.82,18.14,18.07,0.04,0.2214,0.0864,112152,2018504.0,2350678000.0,2350678000.0
2018-03-01,'600265,ST¾°¹È,18.07,18.13,17.5,17.5,17.68,0.39,2.2059,0.0784,101800,1823331.0,2345486000.0,2345486000.0
2018-02-28,'600265,ST¾°¹È,17.68,18.2,17.54,17.54,17.85,-0.17,-0.9524,0.1729,224482,4011599.0,2294864000.0,2294864000.0
2018-02-27,'600265,ST¾°¹È,17.85,18.22,17.51,17.51,18.0,-0.15,-0.8333,0.1674,217300,3913047.0,2316930000.0,2316930000.0
2018-02-26,'600265,ST¾°¹È,18.0,18.88,17.74,17.99,17.98,0.02,0.1112,0.5051,655659,12015436.0,2336400000.0,2336400000.0
2018-02-23,'600265,ST¾°¹È,17.98,17.98,16.68,17.75,17.12,0.86,5.0234,0.4711,611493,10764920.0,2333804000.0,2333804000.0
2018-02-22,'600265,ST¾°¹È,17.12,17.12,16.95,17.12,16.3,0.82,5.0307,0.0973,126300,2162045.0,2222176000.0,2222176000.0
2018-02-14,'600265,ST¾°¹È,16.3,16.3,15.9,16.28,15.52,0.78,5.0258,0.0857,111226,1810097.0,2115740000.0,2115740000.0
2018-02-13,'600265,ST¾°¹È,15.52,15.52,14.8,14.99,14.78,0.74,5.0068,0.06,77925,1194333.0,2014496000.0,2014496000.0
2018-02-12,'600265,ST¾°¹È,14.78,14.94,14.41,14.41,14.3,0.48,3.3566,0.0982,127503,1878525.0,1918444000.0,1918444000.0
2018-02-09,'600265,ST¾°¹È,14.3,14.42,13.92,14.1,14.58,-0.28,-1.9204,0.1718,222932,3157955.0,1856140000.0,1856140000.0
2018-02-08,'600265,ST¾°¹È,14.58,14.7,14.16,14.7,14.88,-0.3,-2.0161,0.3228,419001,6050369.0,1892484000.0,1892484000.0
2018-02-07,'600265,ST¾°¹È,14.88,15.75,14.88,15.67,15.66,-0.78,-4.9808,0.3929,509962,7681271.0,1931424000.0,1931424000.0
2018-02-06,'600265,ST¾°¹È,15.66,16.49,15.66,16.1,16.48,-0.82,-4.9757,0.3228,418945,6664168.0,2032668000.0,2032668000.0
2018-02-05,'600265,ST¾°¹È,16.48,16.77,16.35,16.59,17.21,-0.73,-4.2417,0.3883,503949,8277541.0,2139104000.0,2139104000.0
2018-02-02,'600265,ST¾°¹È,17.21,17.7,17.21,17.62,18.12,-0.91,-5.0221,0.4031,523200,9034703.0,2233858000.0,2233858000.0
2018-02-01,'600265,ST¾°¹È,18.12,19.04,18.12,18.66,19.07,-0.95,-4.9816,0.3174,412000,7554372.0,2351976000.0,2351976000.0
2018-01-31,'600265,ST¾°¹È,19.07,19.74,18.95,19.4,19.51,-0.44,-2.2553,0.1193,154864,2951750.0,2475286000.0,2475286000.0
2018-01-30,'600265,ST¾°¹È,19.51,19.87,19.2,19.2,19.69,-0.18,-0.9142,0.1494,193857,3779303.0,2532398000.0,2532398000.0
2018-01-29,'600265,ST¾°¹È,19.69,20.2,19.53,20.08,20.26,-0.57,-2.8134,0.1701,220800,4365809.0,2555762000.0,2555762000.0
2018-01-26,'600265,ST¾°¹È,20.26,20.38,19.7,19.71,19.8,0.46,2.3232,0.2879,373666,7525311.0,2629748000.0,2629748000.0
2018-01-25,'600265,ST¾°¹È,19.8,20.25,19.71,20.0,20.19,-0.39,-1.9316,0.2717,352648,7022170.0,2570040000.0,2570040000.0
2018-01-24,'600265,ST¾°¹È,20.19,20.74,19.71,20.7,20.74,-0.55,-2.6519,0.3372,437741,8787637.0,2620662000.0,2620662000.0
2018-01-23,'600265,ST¾°¹È,20.74,21.4,20.34,20.34,21.41,-0.67,-3.1294,0.9547,1239145,25549190.0,2692052000.0,2692052000.0
2018-01-22,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-19,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-18,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-17,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-16,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-15,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-12,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-11,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-10,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-09,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-08,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-05,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-04,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-03,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2018-01-02,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
