日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600482,中国动力,24.98,25.26,24.24,24.33,24.27,0.71,2.9254,1.5317,13921535,347834052.0,43317090382.6,22704408880.4
2018-03-29,'600482,中国动力,24.27,24.9,24.24,24.74,24.74,-0.47,-1.8998,0.7823,7110466,173863655.0,42085900063.4,22059087411.1
2018-03-28,'600482,中国动力,24.74,24.93,24.37,24.45,24.73,0.01,0.0404,0.7983,7255715,179249685.0,42900913373.3,22486272045.7
2018-03-27,'600482,中国动力,24.73,25.03,24.4,24.6,24.46,0.27,1.1038,0.9328,8478073,209580008.0,42883572664.6,22477183010.9
2018-03-26,'600482,中国动力,24.46,24.6,23.82,24.01,24.28,0.18,0.7414,0.7811,7099695,172532131.0,42415373529.1,22231779071.9
2018-03-23,'600482,中国动力,24.28,24.3,23.51,23.76,24.28,0.0,0.0,1.3149,11950794,286105800.0,42103240772.2,22068176445.8
2018-03-22,'600482,中国动力,24.28,24.52,24.02,24.52,24.47,-0.19,-0.7765,0.6584,5984386,145143652.0,42103240772.2,22068176445.8
2018-03-21,'600482,中国动力,24.47,24.79,24.15,24.2,24.24,0.23,0.9488,0.6489,5897736,144941284.0,42432714237.8,22240868106.7
2018-03-20,'600482,中国动力,24.24,24.33,23.94,24.03,24.38,-0.14,-0.5742,0.465,4226615,102002204.0,42033877937.3,22031820306.7
2018-03-19,'600482,中国动力,24.38,24.65,23.86,24.1,24.1,0.28,1.1618,0.6106,5550153,135530000.0,42276647859.4,22159066793.6
2018-03-16,'600482,中国动力,24.1,24.59,24.05,24.4,24.45,-0.35,-1.4315,0.5218,4742249,115072005.0,41791108015.2,21904573819.8
2018-03-15,'600482,中国动力,24.45,24.58,24.23,24.43,24.41,0.04,0.1639,0.4622,4200704,102317419.0,42398032820.4,22222690037.1
2018-03-14,'600482,中国动力,24.41,25.0,24.39,25.0,24.97,-0.56,-2.2427,0.7142,6491191,159841884.0,42328669985.5,22186333898.0
2018-03-13,'600482,中国动力,24.97,25.65,24.9,25.39,25.32,-0.35,-1.3823,0.8879,8069716,204382263.0,43299749673.8,22695319845.7
2018-03-12,'600482,中国动力,25.32,25.35,25.05,25.18,25.13,0.19,0.7561,0.7885,7166878,180612894.0,43906674479.0,23013436063.0
2018-03-09,'600482,中国动力,25.13,25.26,24.93,25.08,25.11,0.02,0.0796,0.699,6352815,159413958.0,43577201013.4,22840744402.1
2018-03-08,'600482,中国动力,25.11,25.14,24.65,24.84,24.8,0.31,1.25,0.5081,4618044,115189478.0,43542519595.9,22822566332.6
2018-03-07,'600482,中国动力,24.8,25.39,24.73,25.29,25.23,-0.43,-1.7043,0.7421,6745048,168463823.0,43004957625.6,22540806254.4
2018-03-06,'600482,中国动力,25.23,25.8,25.2,25.68,25.83,-0.6,-2.3229,1.1346,10312690,262615770.0,43750608100.6,22931634749.9
2018-03-05,'600482,中国动力,25.83,26.17,25.41,25.73,25.54,0.29,1.1355,0.9325,8475820,218123288.0,44791050623.8,23476976836.7
2018-03-02,'600482,中国动力,25.54,26.0,25.36,25.5,25.6,-0.06,-0.2344,0.7006,6367606,163777798.0,44288170070.9,23213394828.1
2018-03-01,'600482,中国动力,25.6,25.83,25.33,25.5,25.7,-0.1,-0.3891,0.7787,7077989,180983926.0,44392214323.2,23267929036.8
2018-02-28,'600482,中国动力,25.7,26.15,24.66,24.91,24.94,0.76,3.0473,1.2889,11714676,299555414.0,44565621410.4,23358819384.6
2018-02-27,'600482,中国动力,24.94,25.38,24.6,24.9,24.93,0.01,0.0401,0.9292,8445615,211422552.0,43247727547.7,22668052741.3
2018-02-26,'600482,中国动力,24.93,25.05,24.23,24.23,24.21,0.72,2.974,0.8174,7429754,183802087.0,43230386839.0,22658963706.5
2018-02-23,'600482,中国动力,24.21,24.46,24.04,24.1,24.03,0.18,0.7491,0.4173,3792548,91864141.0,41981855811.1,22004553202.4
2018-02-22,'600482,中国动力,24.03,24.1,23.91,23.99,24.03,0.0,0.0,0.3592,3264949,78462644.0,41669723054.2,21840950576.3
2018-02-14,'600482,中国动力,24.03,24.05,23.56,24.0,24.02,0.01,0.0416,0.3956,3595603,85563080.0,41669723054.2,21840950576.3
2018-02-13,'600482,中国动力,24.02,24.44,23.97,24.35,24.35,-0.33,-1.3552,0.4642,4218790,102102457.0,41652382345.4,21831861541.6
2018-02-12,'600482,中国动力,24.35,24.45,23.87,23.87,24.01,0.34,1.4161,0.5629,5115871,123433770.0,42224625733.2,22131799689.3
2018-02-09,'600482,中国动力,24.01,24.03,23.1,23.62,24.03,-0.02,-0.0832,1.0753,9773533,231358357.0,41635041636.7,21822772506.8
2018-02-08,'600482,中国动力,24.03,24.17,23.56,24.01,24.04,-0.01,-0.0416,0.3537,3214619,77056719.0,41669723054.2,21840950576.3
2018-02-07,'600482,中国动力,24.04,24.2,23.45,23.9,24.03,0.01,0.0416,0.6049,5498380,131485718.0,41687063762.9,21850039611.1
2018-02-06,'600482,中国动力,24.03,24.05,23.0,23.66,24.03,0.0,0.0,1.0315,9375281,222623266.0,41669723054.2,21840950576.3
2018-02-05,'600482,中国动力,24.03,24.07,23.6,23.7,24.07,-0.04,-0.1662,0.4406,4004393,95447485.0,41669723054.2,21840950576.3
2018-02-02,'600482,中国动力,24.07,24.22,23.43,24.22,24.46,-0.39,-1.5944,0.2662,2419310,57845793.0,41739085889.0,21877306715.5
2018-02-01,'600482,中国动力,24.46,24.5,23.75,24.01,24.1,0.36,1.4938,0.5475,4975985,119790018.0,42415373529.1,22231779071.9
2018-01-31,'600482,中国动力,24.1,24.23,23.77,24.02,24.2,-0.1,-0.4132,0.3508,3188367,76333529.0,41791108015.2,21904573819.8
2018-01-30,'600482,中国动力,24.2,24.29,24.08,24.22,24.21,-0.01,-0.0413,0.18,1635989,39544832.0,41964515102.4,21995464167.6
