日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600223,鲁商置业,3.7,3.72,3.66,3.69,3.7,0.0,0.0,0.3884,3887907,14330638.0,3703581600.0,3703581600.0
2018-03-29,'600223,鲁商置业,3.7,3.72,3.62,3.64,3.64,0.06,1.6484,0.4401,4405007,16193282.0,3703581600.0,3703581600.0
2018-03-28,'600223,鲁商置业,3.64,3.66,3.61,3.62,3.64,0.0,0.0,0.2659,2661507,9677025.0,3643523520.0,3643523520.0
2018-03-27,'600223,鲁商置业,3.64,3.69,3.58,3.58,3.57,0.07,1.9608,0.3714,3717981,13513875.0,3643523520.0,3643523520.0
2018-03-26,'600223,鲁商置业,3.57,3.6,3.48,3.54,3.54,0.03,0.8475,0.4138,4141700,14574412.0,3573455760.0,3573455760.0
2018-03-23,'600223,鲁商置业,3.54,3.73,3.5,3.7,3.76,-0.22,-5.8511,0.7785,7792600,28181970.0,3543426720.0,3543426720.0
2018-03-22,'600223,鲁商置业,3.76,3.81,3.71,3.76,3.78,-0.02,-0.5291,0.3898,3902202,14643664.0,3763639680.0,3763639680.0
2018-03-21,'600223,鲁商置业,3.78,3.86,3.71,3.74,3.73,0.05,1.3405,0.6556,6562112,24907267.0,3783659040.0,3783659040.0
2018-03-20,'600223,鲁商置业,3.73,3.75,3.67,3.68,3.71,0.02,0.5391,0.2891,2893460,10746679.0,3733610640.0,3733610640.0
2018-03-19,'600223,鲁商置业,3.71,3.73,3.67,3.7,3.7,0.01,0.2703,0.2054,2055834,7608605.0,3713591280.0,3713591280.0
2018-03-16,'600223,鲁商置业,3.7,3.73,3.68,3.69,3.7,0.0,0.0,0.1946,1947434,7230788.0,3703581600.0,3703581600.0
2018-03-15,'600223,鲁商置业,3.7,3.74,3.68,3.72,3.74,-0.04,-1.0695,0.252,2522253,9348873.0,3703581600.0,3703581600.0
2018-03-14,'600223,鲁商置业,3.74,3.76,3.7,3.74,3.75,-0.01,-0.2667,0.317,3172590,11847780.0,3743620320.0,3743620320.0
2018-03-13,'600223,鲁商置业,3.75,3.78,3.73,3.75,3.75,0.0,0.0,0.3554,3557480,13372338.0,3753630000.0,3753630000.0
2018-03-12,'600223,鲁商置业,3.75,3.76,3.72,3.72,3.72,0.03,0.8065,0.4281,4284707,16025578.0,3753630000.0,3753630000.0
2018-03-09,'600223,鲁商置业,3.72,3.73,3.68,3.71,3.71,0.01,0.2695,0.5223,5227605,19350600.0,3723600960.0,3723600960.0
2018-03-08,'600223,鲁商置业,3.71,3.72,3.66,3.67,3.69,0.02,0.542,0.3154,3157238,11661202.0,3713591280.0,3713591280.0
2018-03-07,'600223,鲁商置业,3.69,3.73,3.66,3.71,3.72,-0.03,-0.8065,0.3689,3693000,13637050.0,3693571920.0,3693571920.0
2018-03-06,'600223,鲁商置业,3.72,3.73,3.65,3.69,3.68,0.04,1.087,0.5527,5532550,20346300.0,3723600960.0,3723600960.0
2018-03-05,'600223,鲁商置业,3.68,3.71,3.65,3.69,3.68,0.0,0.0,0.2703,2705851,9946746.0,3683562240.0,3683562240.0
2018-03-02,'600223,鲁商置业,3.68,3.7,3.63,3.66,3.66,0.02,0.5464,0.4302,4306222,15829950.0,3683562240.0,3683562240.0
2018-03-01,'600223,鲁商置业,3.66,3.66,3.59,3.61,3.64,0.02,0.5495,0.4609,4613582,16790264.0,3663542880.0,3663542880.0
2018-02-28,'600223,鲁商置业,3.64,3.66,3.56,3.59,3.63,0.01,0.2755,0.3346,3349515,12104480.0,3643523520.0,3643523520.0
2018-02-27,'600223,鲁商置业,3.63,3.65,3.61,3.65,3.64,-0.01,-0.2747,0.2402,2403975,8729149.0,3633513840.0,3633513840.0
2018-02-26,'600223,鲁商置业,3.64,3.65,3.58,3.6,3.59,0.05,1.3928,0.4044,4048402,14639579.0,3643523520.0,3643523520.0
2018-02-23,'600223,鲁商置业,3.59,3.62,3.54,3.54,3.55,0.04,1.1268,0.432,4323813,15515692.0,3593475120.0,3593475120.0
2018-02-22,'600223,鲁商置业,3.55,3.57,3.48,3.51,3.5,0.05,1.4286,0.3606,3609092,12731158.0,3553436400.0,3553436400.0
2018-02-14,'600223,鲁商置业,3.5,3.53,3.42,3.53,3.52,-0.02,-0.5682,0.434,4344700,15087484.0,3503388000.0,3503388000.0
2018-02-13,'600223,鲁商置业,3.52,3.63,3.47,3.6,3.58,-0.06,-1.676,0.6483,6489049,23104883.0,3523407360.0,3523407360.0
2018-02-12,'600223,鲁商置业,3.58,3.63,3.53,3.57,3.57,0.01,0.2801,0.5394,5399538,19407993.0,3583465440.0,3583465440.0
2018-02-09,'600223,鲁商置业,3.57,3.64,3.41,3.59,3.63,-0.06,-1.6529,0.6312,6317860,22350267.0,3573455760.0,3573455760.0
2018-02-08,'600223,鲁商置业,3.63,3.68,3.6,3.65,3.62,0.01,0.2762,0.326,3263475,11854728.0,3633513840.0,3633513840.0
