ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-05,'600258,Ê×ÂÃ¾Æµê,31.23,32.74,30.5,32.28,32.26,-1.03,-3.1928,1.1309,5886406,186149651.0,25475646145.0,16255458188.0
2018-03-02,'600258,Ê×ÂÃ¾Æµê,32.26,32.89,31.93,32.33,32.69,-0.43,-1.3154,0.6869,3575368,115545815.0,26315861179.5,16791581208.6
2018-03-01,'600258,Ê×ÂÃ¾Æµê,32.69,32.9,30.86,31.2,31.1,1.59,5.1125,1.2771,6647321,215235561.0,26666630562.9,17015399557.0
2018-02-28,'600258,Ê×ÂÃ¾Æµê,31.1,31.68,30.61,31.17,31.28,-0.18,-0.5754,0.674,3507997,108988854.0,25369599587.2,16187792175.7
2018-02-27,'600258,Ê×ÂÃ¾Æµê,31.28,32.3,31.16,32.0,32.06,-0.78,-2.4329,0.75,3903687,123674668.0,25516433282.6,16281483577.4
2018-02-26,'600258,Ê×ÂÃ¾Æµê,32.06,32.5,31.64,32.02,32.03,0.03,0.0937,0.6983,3634899,116684078.0,26152712629.1,16687479651.2
2018-02-23,'600258,Ê×ÂÃ¾Æµê,32.03,32.15,31.64,32.15,32.27,-0.24,-0.7437,0.8098,4215328,134435557.0,26128240346.6,16671864417.6
2018-02-22,'600258,Ê×ÂÃ¾Æµê,32.27,32.3,30.2,30.2,29.68,2.59,8.7264,1.3695,7128162,224935938.0,26324018607.0,16796786286.5
2018-02-14,'600258,Ê×ÂÃ¾Æµê,29.68,30.2,29.3,30.2,30.18,-0.5,-1.6567,0.8423,4384435,130057712.0,24211244879.4,15448671118.2
2018-02-13,'600258,Ê×ÂÃ¾Æµê,30.18,30.28,29.16,29.16,28.62,1.56,5.4507,1.4888,7749335,231323311.0,24619116255.4,15708925011.7
2018-02-12,'600258,Ê×ÂÃ¾Æµê,28.62,29.86,28.5,29.15,28.72,-0.1,-0.3482,1.664,8661380,252216885.0,23346557562.2,14896932863.9
2018-02-09,'600258,Ê×ÂÃ¾Æµê,28.72,30.0,27.5,28.66,30.13,-1.41,-4.6797,1.6112,8386578,241716115.0,23428131837.4,14948983642.6
2018-02-08,'600258,Ê×ÂÃ¾Æµê,30.13,30.68,28.94,29.0,29.32,0.81,2.7626,0.9175,4775871,142893999.0,24578329117.8,15682899622.3
2018-02-07,'600258,Ê×ÂÃ¾Æµê,29.32,31.16,28.99,30.64,29.93,-0.61,-2.0381,1.6258,8462495,254509717.0,23917577488.6,15261288314.8
2018-02-06,'600258,Ê×ÂÃ¾Æµê,29.93,32.44,29.58,32.44,32.87,-2.94,-8.9443,1.6522,8599581,263694039.0,24415180567.4,15578798064.9
2018-02-05,'600258,Ê×ÂÃ¾Æµê,32.87,32.97,30.89,31.33,31.65,1.22,3.8547,1.055,5491185,176308461.0,26813464258.2,17109090958.7
2018-02-02,'600258,Ê×ÂÃ¾Æµê,31.65,32.01,29.87,31.52,31.63,0.02,0.0632,1.0649,5543045,173691440.0,25818258100.8,16474071458.5
2018-02-01,'600258,Ê×ÂÃ¾Æµê,31.63,32.5,30.56,30.56,30.54,1.09,3.5691,1.6755,8721136,274644510.0,25801943245.8,16463661302.8
2018-01-31,'600258,Ê×ÂÃ¾Æµê,30.54,31.2,30.21,30.56,30.31,0.23,0.7588,1.4255,7419754,227482372.0,24912783646.1,15896307815.0
2018-01-30,'600258,Ê×ÂÃ¾Æµê,30.31,31.74,30.21,31.53,31.51,-1.2,-3.8083,1.213,6313667,196263001.0,24725162813.1,15776591024.0
2018-01-29,'600258,Ê×ÂÃ¾Æµê,31.51,33.29,30.81,33.2,33.29,-1.78,-5.347,1.9377,10086024,320814074.0,25704054115.5,16401200368.4
2018-01-26,'600258,Ê×ÂÃ¾Æµê,33.29,33.65,32.26,32.33,32.36,0.93,2.8739,1.0619,5527067,182989528.0,27156076214.1,17327704229.2
2018-01-25,'600258,Ê×ÂÃ¾Æµê,32.36,33.28,32.18,32.69,32.8,-0.44,-1.3415,0.8864,4613896,149925757.0,26397435454.7,16843631987.3
2018-01-24,'600258,Ê×ÂÃ¾Æµê,32.8,33.79,32.41,33.67,33.81,-1.01,-2.9873,1.2263,6383036,210245762.0,26756362265.6,17072655413.6
2018-01-23,'600258,Ê×ÂÃ¾Æµê,33.81,34.33,33.11,33.38,33.45,0.36,1.0762,0.9378,4881251,164634389.0,27580262445.1,17598368278.5
2018-01-22,'600258,Ê×ÂÃ¾Æµê,33.45,34.38,32.01,32.85,32.74,0.71,2.1686,1.1221,5840446,193316933.0,27286595054.4,17410985475.2
2018-01-19,'600258,Ê×ÂÃ¾Æµê,32.74,34.1,32.28,33.0,33.03,-0.29,-0.878,1.4075,7326194,244006832.0,26707417700.5,17041424946.4
2018-01-18,'600258,Ê×ÂÃ¾Æµê,33.03,33.16,30.9,31.29,31.29,1.74,5.5609,1.4588,7593331,243506133.0,26943983098.6,17192372204.6
2018-01-17,'600258,Ê×ÂÃ¾Æµê,31.29,32.72,30.66,31.75,31.97,-0.68,-2.127,1.9136,9960599,315843740.0,25524590710.1,16286688655.2
2018-01-16,'600258,Ê×ÂÃ¾Æµê,31.97,32.74,30.2,30.4,30.59,1.38,4.5113,2.6447,13765748,436598572.0,26079295781.4,16640633950.4
2018-01-15,'600258,Ê×ÂÃ¾Æµê,30.59,30.66,29.09,29.3,29.42,1.17,3.9769,2.5556,13302225,400641860.0,24953570783.7,15922333204.3
2018-01-12,'600258,Ê×ÂÃ¾Æµê,29.42,29.96,28.9,29.9,29.94,-0.52,-1.7368,1.1711,6095922,179009350.0,23999151763.8,15313339093.5
2018-01-11,'600258,Ê×ÂÃ¾Æµê,29.94,30.12,29.03,29.2,29.35,0.59,2.0102,2.6484,13785152,411019578.0,24423337994.9,15584003142.8
2018-01-10,'600258,Ê×ÂÃ¾Æµê,29.35,29.9,27.73,27.73,28.12,1.23,4.3741,2.3524,12244565,356172281.0,23942049771.2,15276903548.5
2018-01-09,'600258,Ê×ÂÃ¾Æµê,28.12,29.15,28.0,28.41,28.41,-0.29,-1.0208,2.0944,10901642,309619271.0,22938686186.2,14636678970.4
2018-01-08,'600258,Ê×ÂÃ¾Æµê,28.41,29.36,27.72,29.28,30.18,-1.77,-5.8648,2.9976,15602734,445737533.0,23175251584.3,14787626228.7
2018-01-05,'600258,Ê×ÂÃ¾Æµê,30.18,30.32,29.07,29.41,29.6,0.58,1.9595,2.4113,6719892,198443973.0,24619116255.4,8410565357.64
2018-01-04,'600258,Ê×ÂÃ¾Æµê,29.6,30.73,28.43,29.0,29.12,0.48,1.6484,2.6835,7478496,220503040.0,24145985459.2,8248930900.8
2018-01-03,'600258,Ê×ÂÃ¾Æµê,29.12,29.39,26.99,26.99,26.72,2.4,8.982,2.3532,6557876,187593015.0,23754428938.2,8115164453.76
2018-01-02,'600258,Ê×ÂÃ¾Æµê,26.72,27.05,26.68,27.05,26.99,-0.27,-1.0004,0.8354,2328124,62598018.0,21796646333.4,7446332218.56
