日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600466,蓝光发展,9.94,9.99,9.71,9.85,9.99,-0.05,-0.5005,2.5198,22238752,218739516.0,21214913561.7,8772587843.46
2018-03-29,'600466,蓝光发展,9.99,10.12,9.4,9.61,9.53,0.46,4.8269,3.8535,34008915,334090366.0,21321628418.6,8816715548.91
2018-03-28,'600466,蓝光发展,9.53,9.73,9.33,9.4,9.57,-0.04,-0.418,1.9634,17328275,165279107.0,20339851734.7,8410740658.77
2018-03-27,'600466,蓝光发展,9.57,9.69,9.43,9.54,9.38,0.19,2.0256,2.2076,19483354,186562230.0,20425223620.2,8446042823.13
2018-03-26,'600466,蓝光发展,9.38,9.71,9.2,9.53,9.76,-0.38,-3.8934,2.6154,23082558,216619230.0,20019707163.8,8278357542.42
2018-03-23,'600466,蓝光发展,9.76,9.8,9.2,9.2,9.76,0.0,0.0,3.8759,34206601,324252965.0,20830740076.6,8613728103.84
2018-03-22,'600466,蓝光发展,9.76,9.89,9.5,9.82,9.92,-0.16,-1.6129,2.158,19045535,184950006.0,20830740076.6,8613728103.84
2018-03-21,'600466,蓝光发展,9.92,10.12,9.73,9.98,9.99,-0.07,-0.7007,2.8203,24890705,247419652.0,21172227618.9,8754936761.28
2018-03-20,'600466,蓝光发展,9.99,10.15,9.92,10.01,10.17,-0.18,-1.7699,1.9385,17108503,171712902.0,21321628418.6,8816715548.91
2018-03-19,'600466,蓝光发展,10.17,10.34,9.93,10.34,10.28,-0.11,-1.07,2.5122,22171795,224170784.0,21705801903.6,8975575288.53
2018-03-16,'600466,蓝光发展,10.28,10.36,9.83,9.83,9.85,0.43,4.3655,3.9768,35097523,357564283.0,21940574588.9,9072656240.52
2018-03-15,'600466,蓝光发展,9.85,10.23,9.81,10.13,10.14,-0.29,-2.86,2.1308,18805299,187876621.0,21022826819.2,8693157973.65
2018-03-14,'600466,蓝光发展,10.14,10.32,9.99,10.0,10.1,0.04,0.396,2.1444,18925846,192314647.0,21641772989.5,8949098665.26
2018-03-13,'600466,蓝光发展,10.1,10.31,10.08,10.19,10.26,-0.16,-1.5595,2.2829,20147532,205462935.0,21556401103.9,8913796500.9
2018-03-12,'600466,蓝光发展,10.26,10.66,10.1,10.62,10.59,-0.33,-3.1161,4.8749,43023258,442335656.0,21897888646.1,9055005158.34
2018-03-09,'600466,蓝光发展,10.59,10.62,10.37,10.5,10.5,0.09,0.8571,1.9679,17367492,182402712.0,22602206702.0,9346248014.31
2018-03-08,'600466,蓝光发展,10.5,10.66,10.36,10.43,10.59,-0.09,-0.8499,2.4228,21382961,224038174.0,22410119959.5,9266818144.5
2018-03-07,'600466,蓝光发展,10.59,10.83,10.42,10.53,10.41,0.18,1.7291,5.7889,51090554,542723606.0,22602206702.0,9346248014.31
2018-03-06,'600466,蓝光发展,10.41,10.45,9.8,10.1,10.01,0.4,3.996,3.9628,34973764,352452969.0,22218033217.0,9187388274.69
2018-03-05,'600466,蓝光发展,10.01,10.14,9.85,9.9,9.81,0.2,2.0387,3.0781,27165581,271389422.0,21364314361.4,8834366631.09
2018-03-02,'600466,蓝光发展,9.81,9.96,9.6,9.7,9.79,0.02,0.2043,2.591,22867086,223750365.0,20937454933.6,8657855809.29
2018-03-01,'600466,蓝光发展,9.79,10.06,9.65,9.72,9.78,0.01,0.1022,2.8702,25331434,249830059.0,20894768990.8,8640204727.11
2018-02-28,'600466,蓝光发展,9.78,9.9,9.61,9.9,9.95,-0.17,-1.7085,2.6395,23294779,227014711.0,20873426019.4,8631379186.02
2018-02-27,'600466,蓝光发展,9.95,9.97,9.66,9.79,9.73,0.22,2.261,2.7102,23919417,234315426.0,21236256533.0,8781413384.55
2018-02-26,'600466,蓝光发展,9.73,10.05,9.43,9.98,9.93,-0.2,-2.0141,3.703,32681226,315968408.0,20766711162.5,8587251480.57
2018-02-23,'600466,蓝光发展,9.93,10.21,9.8,9.98,9.99,-0.06,-0.6006,2.8584,25226790,251193777.0,21193570590.3,8763762302.37
2018-02-22,'600466,蓝光发展,9.99,10.14,9.81,10.05,9.94,0.05,0.503,2.3904,21096589,209280346.0,21321628418.6,8816715548.91
2018-02-14,'600466,蓝光发展,9.94,9.96,9.68,9.72,9.71,0.23,2.3687,1.7744,15660403,154477802.0,21214913561.7,8772587843.46
2018-02-13,'600466,蓝光发展,9.71,10.06,9.59,9.59,9.51,0.2,2.103,3.0054,26524055,261565796.0,20724025219.7,8569600398.39
2018-02-12,'600466,蓝光发展,9.51,9.62,9.17,9.26,9.19,0.32,3.482,2.437,21507978,202932638.0,20297165791.9,8393089576.59
2018-02-09,'600466,蓝光发展,9.19,9.8,9.05,9.63,10.06,-0.87,-8.6481,4.296,37914939,354707772.0,19614190707.4,8110672261.71
2018-02-08,'600466,蓝光发展,10.06,10.08,9.58,9.82,9.69,0.37,3.8184,3.0891,27263110,270120594.0,21471029218.3,8878494336.54
2018-02-07,'600466,蓝光发展,9.69,10.95,9.63,10.79,10.46,-0.77,-7.3614,5.2661,46476173,470349546.0,20681339276.9,8551949316.21
2018-02-06,'600466,蓝光发展,10.46,11.2,10.3,11.08,11.35,-0.89,-7.8414,3.4533,30476839,325620358.0,22324748073.9,9231515980.14
2018-02-05,'600466,蓝光发展,11.35,11.46,10.81,10.91,10.96,0.39,3.5584,2.7717,24461632,273663057.0,24224272527.7,10016989137.1
2018-02-02,'600466,蓝光发展,10.96,11.33,10.85,11.16,11.21,-0.25,-2.2302,3.8453,33936664,375663704.0,23391896643.4,9672793034.64
2018-02-01,'600466,蓝光发展,11.21,12.16,11.16,12.1,12.3,-1.09,-8.8618,6.478,57172032,664691735.0,23925470928.2,9893431561.89
2018-01-31,'600466,蓝光发展,12.3,12.45,11.92,12.12,12.02,0.28,2.3295,3.8343,33839852,413351238.0,26251854809.7,10855415540.7
2018-01-30,'600466,蓝光发展,12.02,12.49,11.76,12.02,12.02,0.0,0.0,4.05,35743674,430898075.0,25654251610.8,10608300390.2
2018-01-29,'600466,蓝光发展,12.02,12.75,11.9,12.52,12.52,-0.5,-3.9936,4.7754,42145886,512768878.0,25654251610.8,10608300390.2
2018-01-26,'600466,蓝光发展,12.52,12.65,12.21,12.22,12.26,0.26,2.1207,3.1277,27604077,343588968.0,26721400180.3,11049577444.7
2018-01-25,'600466,蓝光发展,12.26,12.82,11.92,12.55,12.8,-0.54,-4.2188,5.2045,45932373,565743431.0,26166482924.1,10820113376.3
2018-01-24,'600466,蓝光发展,12.8,13.17,12.55,12.69,12.8,0.0,0.0,4.9888,44029060,565503338.0,27319003379.2,11296692595.2
2018-01-23,'600466,蓝光发展,12.8,13.15,12.25,12.25,12.24,0.56,4.5752,7.0264,62011747,795705070.0,27319003379.2,11296692595.2
2018-01-22,'600466,蓝光发展,12.24,12.29,11.83,12.1,12.18,0.06,0.4926,4.4313,39108371,470551775.0,26123796981.4,10802462294.2
2018-01-19,'600466,蓝光发展,12.18,12.75,12.01,12.23,12.13,0.05,0.4122,4.6504,41042585,506536275.0,25995739153.0,10749509047.6
2018-01-18,'600466,蓝光发展,12.13,12.6,11.97,12.27,12.23,-0.1,-0.8177,4.8421,42734388,525461296.0,25889024296.1,10705381342.2
2018-01-17,'600466,蓝光发展,12.23,13.05,11.96,12.88,13.1,-0.87,-6.6412,8.5684,75620473,941205733.0,26102454010.0,10793636753.1
2018-01-16,'600466,蓝光发展,13.1,13.43,12.4,12.52,12.64,0.46,3.6392,10.4776,92470099,1195296433.0,27959292520.9,11561458827.9
2018-01-15,'600466,蓝光发展,12.64,13.2,12.02,12.2,12.0,0.64,5.3333,9.9243,87587087,1122266194.0,26977515837.0,11155483937.8
2018-01-12,'600466,蓝光发展,12.0,12.22,11.46,11.52,11.63,0.37,3.1814,8.092,71416000,848350211.0,25611565668.0,10590649308.0
2018-01-11,'600466,蓝光发展,11.63,11.9,11.4,11.85,12.04,-0.41,-3.4053,8.5622,75565877,878617907.0,24821875726.6,10264104287.7
2018-01-10,'600466,蓝光发展,12.04,12.36,11.3,11.3,11.24,0.8,7.1174,14.0511,124008884,1482726459.0,25696937553.6,10625951472.4
2018-01-09,'600466,蓝光发展,11.24,11.24,11.14,11.24,10.22,1.02,9.9804,5.6265,49657132,558066198.0,23989499842.4,9919908185.16
2018-01-08,'600466,蓝光发展,0.0,0.0,0.0,0.0,10.22,None,None,0.0,0,0.0,21812516760.6,9019702993.98
2018-01-05,'600466,蓝光发展,10.22,10.24,9.77,9.87,9.86,0.36,3.6511,2.7627,24382496,244756476.0,21812516760.6,9019702993.98
2018-01-04,'600466,蓝光发展,9.86,10.01,9.64,9.79,9.75,0.11,1.1282,2.827,24950120,244512993.0,21044169790.5,8701983514.74
2018-01-03,'600466,蓝光发展,9.75,9.99,9.52,9.56,9.62,0.13,1.3514,3.4106,30100736,296140082.0,20809397105.2,8604902562.75
2018-01-02,'600466,蓝光发展,9.62,9.83,9.4,9.4,9.35,0.27,2.8877,3.1008,27366339,264787638.0,20531938477.2,8490170528.58
