日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600193,创兴资源,4.45,4.51,4.43,4.45,4.46,-0.01,-0.2242,0.9418,4006232,17841888.0,1892909850.0,1892909850.0
2018-03-29,'600193,创兴资源,4.46,4.48,4.4,4.4,4.4,0.06,1.3636,1.0696,4550000,20239061.0,1897163580.0,1897163580.0
2018-03-28,'600193,创兴资源,4.4,4.49,4.35,4.44,4.5,-0.1,-2.2222,1.184,5036572,22256949.0,1871641200.0,1871641200.0
2018-03-27,'600193,创兴资源,4.5,4.54,4.39,4.42,4.44,0.06,1.3514,1.433,6095518,27258636.0,1914178500.0,1914178500.0
2018-03-26,'600193,创兴资源,4.44,4.44,4.21,4.3,4.37,0.07,1.6018,1.0638,4524976,19628698.0,1888656120.0,1888656120.0
2018-03-23,'600193,创兴资源,4.37,4.63,4.27,4.58,4.73,-0.36,-7.611,1.9107,8127540,36285335.0,1858880010.0,1858880010.0
2018-03-22,'600193,创兴资源,4.73,4.73,4.67,4.69,4.7,0.03,0.6383,0.768,3267003,15378220.0,2012014290.0,2012014290.0
2018-03-21,'600193,创兴资源,4.7,4.78,4.68,4.72,4.72,-0.02,-0.4237,0.8641,3675498,17426104.0,1999253100.0,1999253100.0
2018-03-20,'600193,创兴资源,4.72,4.79,4.57,4.67,4.7,0.02,0.4255,0.8659,3683515,17267313.0,2007760560.0,2007760560.0
2018-03-19,'600193,创兴资源,4.7,4.76,4.68,4.72,4.72,-0.02,-0.4237,0.8033,3416850,16119644.0,1999253100.0,1999253100.0
2018-03-16,'600193,创兴资源,4.72,4.78,4.69,4.73,4.73,-0.01,-0.2114,1.0907,4639725,21966480.0,2007760560.0,2007760560.0
2018-03-15,'600193,创兴资源,4.73,4.84,4.66,4.79,4.86,-0.13,-2.6749,1.8166,7727363,36534345.0,2012014290.0,2012014290.0
2018-03-14,'600193,创兴资源,4.86,5.15,4.8,4.93,4.97,-0.11,-2.2133,3.4649,14738604,73857749.0,2067312780.0,2067312780.0
