日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600449,宁夏建材,11.56,11.61,11.46,11.61,11.59,-0.03,-0.2588,1.2924,6180013,71161214.0,5527772845.52,5527772845.52
2018-03-29,'600449,宁夏建材,11.59,11.64,11.23,11.26,11.23,0.36,3.2057,1.9942,9535904,109689594.0,5542118276.78,5542118276.78
2018-03-28,'600449,宁夏建材,11.23,11.49,11.12,11.23,11.44,-0.21,-1.8357,1.2238,5851888,66288184.0,5369973101.66,5369973101.66
2018-03-27,'600449,宁夏建材,11.44,11.56,11.35,11.42,11.26,0.18,1.5986,1.5646,7481615,85678083.0,5470391120.48,5470391120.48
2018-03-26,'600449,宁夏建材,11.26,11.35,10.87,11.0,11.21,0.05,0.446,1.5832,7570754,84436667.0,5384318532.92,5384318532.92
2018-03-23,'600449,宁夏建材,11.21,11.86,11.02,11.65,12.23,-1.02,-8.3401,3.1323,14978101,171328285.0,5360409480.82,5360409480.82
2018-03-22,'600449,宁夏建材,12.23,12.47,12.2,12.24,12.24,-0.01,-0.0817,1.9095,9130962,112544186.0,5848154143.66,5848154143.66
2018-03-21,'600449,宁夏建材,12.24,12.64,12.14,12.4,12.39,-0.15,-1.2107,2.1684,10368681,128914005.0,5852935954.08,5852935954.08
2018-03-20,'600449,宁夏建材,12.39,12.44,12.08,12.19,12.29,0.1,0.8137,1.6624,7949465,97747484.0,5924663110.38,5924663110.38
2018-03-19,'600449,宁夏建材,12.29,12.48,12.16,12.48,12.57,-0.28,-2.2275,1.976,9448922,116131031.0,5876845006.18,5876845006.18
2018-03-16,'600449,宁夏建材,12.57,12.86,12.55,12.7,12.63,-0.06,-0.4751,2.2582,10798232,137258382.0,6010735697.94,6010735697.94
2018-03-15,'600449,宁夏建材,12.63,12.85,12.51,12.73,12.81,-0.18,-1.4052,2.8637,13693758,173449557.0,6039426560.46,6039426560.46
2018-03-14,'600449,宁夏建材,12.81,12.95,12.34,12.52,12.51,0.3,2.3981,4.7496,22711871,288222435.0,6125499148.02,6125499148.02
2018-03-13,'600449,宁夏建材,12.51,12.57,12.32,12.45,12.42,0.09,0.7246,2.8143,13457362,167650699.0,5982044835.42,5982044835.42
2018-03-12,'600449,宁夏建材,12.42,12.43,12.05,12.05,12.04,0.38,3.1561,3.0704,14681942,180784579.0,5939008541.64,5939008541.64
2018-03-09,'600449,宁夏建材,12.04,12.09,11.86,12.07,12.02,0.02,0.1664,1.5562,7441518,89141032.0,5757299745.68,5757299745.68
2018-03-08,'600449,宁夏建材,12.02,12.03,11.75,11.86,11.9,0.12,1.0084,1.4909,7129432,85039057.0,5747736124.84,5747736124.84
2018-03-07,'600449,宁夏建材,11.9,12.09,11.89,12.04,12.11,-0.21,-1.7341,1.5205,7270768,87236348.0,5690354399.8,5690354399.8
2018-03-06,'600449,宁夏建材,12.11,12.12,11.63,11.85,11.85,0.26,2.1941,2.4072,11510815,136782911.0,5790772418.62,5790772418.62
2018-03-05,'600449,宁夏建材,11.85,12.09,11.75,11.96,11.95,-0.1,-0.8368,1.5266,7299997,86803158.0,5666445347.7,5666445347.7
2018-03-02,'600449,宁夏建材,11.95,12.08,11.87,11.95,12.1,-0.15,-1.2397,1.6327,7807188,93510929.0,5714263451.9,5714263451.9
2018-03-01,'600449,宁夏建材,12.1,12.18,11.62,11.71,11.82,0.28,2.3689,2.5338,12115931,145670661.0,5785990608.2,5785990608.2
2018-02-28,'600449,宁夏建材,11.82,11.93,11.58,11.63,11.81,0.01,0.0847,1.471,7033815,82656104.0,5652099916.44,5652099916.44
2018-02-27,'600449,宁夏建材,11.81,12.16,11.8,12.09,12.15,-0.34,-2.7984,2.322,11103601,132549565.0,5647318106.02,5647318106.02
2018-02-26,'600449,宁夏建材,12.15,12.16,11.8,12.06,11.92,0.23,1.9295,2.2896,10948206,131563120.0,5809899660.3,5809899660.3
2018-02-23,'600449,宁夏建材,11.92,12.08,11.74,11.83,11.85,0.07,0.5907,2.1769,10409463,124199065.0,5699918020.64,5699918020.64
2018-02-22,'600449,宁夏建材,11.85,11.96,11.71,11.71,11.58,0.27,2.3316,2.2962,10980062,129874494.0,5666445347.7,5666445347.7
2018-02-14,'600449,宁夏建材,11.58,11.61,11.33,11.44,11.45,0.13,1.1354,1.1585,5539964,63650794.0,5537336466.36,5537336466.36
2018-02-13,'600449,宁夏建材,11.45,11.69,11.41,11.49,11.38,0.07,0.6151,1.9007,9088640,105020756.0,5475172930.9,5475172930.9
2018-02-12,'600449,宁夏建材,11.38,11.48,10.98,11.3,11.29,0.09,0.7972,2.2767,10886830,122722816.0,5441700257.96,5441700257.96
2018-02-09,'600449,宁夏建材,11.29,11.99,11.29,11.78,12.54,-1.25,-9.9681,3.8486,18403141,211537026.0,5398663964.18,5398663964.18
2018-02-08,'600449,宁夏建材,12.54,12.99,12.13,12.48,12.69,-0.15,-1.182,3.8881,18591949,234577284.0,5996390266.68,5996390266.68
2018-02-07,'600449,宁夏建材,12.69,13.44,12.57,13.0,12.55,0.14,1.1155,4.3421,20763280,269274717.0,6068117422.98,6068117422.98
2018-02-06,'600449,宁夏建材,12.55,13.5,12.45,13.33,13.61,-1.06,-7.7884,5.2301,25009413,327898076.0,6001172077.1,6001172077.1
2018-02-05,'600449,宁夏建材,13.61,13.63,12.88,12.95,13.22,0.39,2.9501,6.9832,33392451,446739074.0,6508043981.62,6508043981.62
2018-02-02,'600449,宁夏建材,13.22,13.27,11.69,12.47,12.7,0.52,4.0945,5.9671,28533534,362739721.0,6321553375.24,6321553375.24
2018-02-01,'600449,宁夏建材,12.7,13.17,12.31,12.9,13.08,-0.38,-2.9052,5.7,27256415,348903483.0,6072899233.4,6072899233.4
2018-01-31,'600449,宁夏建材,13.08,13.1,12.25,12.3,12.35,0.73,5.9109,6.5069,31114784,398197263.0,6254608029.36,6254608029.36
2018-01-30,'600449,宁夏建材,12.35,12.75,12.33,12.57,12.65,-0.3,-2.3715,2.2086,10561221,132274830.0,5905535868.7,5905535868.7
2018-01-29,'600449,宁夏建材,12.65,12.94,12.55,12.61,12.7,-0.05,-0.3937,3.7538,17949770,228992931.0,6048990181.3,6048990181.3
2018-01-26,'600449,宁夏建材,12.7,12.86,12.43,12.5,12.59,0.11,0.8737,4.5767,21884947,277571233.0,6072899233.4,6072899233.4
2018-01-25,'600449,宁夏建材,12.59,12.63,12.15,12.15,11.98,0.61,5.0918,4.5179,21603746,267824882.0,6020299318.78,6020299318.78
2018-01-24,'600449,宁夏建材,11.98,12.18,11.83,12.15,12.14,-0.16,-1.318,1.4656,7008204,83803961.0,5728608883.16,5728608883.16
2018-01-23,'600449,宁夏建材,12.14,12.29,12.05,12.29,12.34,-0.2,-1.6207,2.0078,9601040,116593454.0,5805117849.88,5805117849.88
2018-01-22,'600449,宁夏建材,12.34,12.39,12.16,12.17,12.23,0.11,0.8994,1.9232,9196279,113030619.0,5900754058.28,5900754058.28
2018-01-19,'600449,宁夏建材,12.23,12.37,12.12,12.23,12.26,-0.03,-0.2447,2.2919,10959540,134321407.0,5848154143.66,5848154143.66
2018-01-18,'600449,宁夏建材,12.26,12.3,11.97,12.0,12.06,0.2,1.6584,2.3403,11190759,135912735.0,5862499574.92,5862499574.92
2018-01-17,'600449,宁夏建材,12.06,12.15,11.81,11.9,11.93,0.13,1.0897,1.9874,9503600,113945242.0,5766863366.52,5766863366.52
2018-01-16,'600449,宁夏建材,11.93,11.93,11.6,11.62,11.61,0.32,2.7562,1.6801,8033708,94655905.0,5704699831.06,5704699831.06
2018-01-15,'600449,宁夏建材,11.61,12.13,11.52,11.98,11.98,-0.37,-3.0885,2.5476,12181960,144906911.0,5551681897.62,5551681897.62
2018-01-12,'600449,宁夏建材,11.98,12.14,11.94,11.95,12.04,-0.06,-0.4983,2.0463,9785215,117697924.0,5728608883.16,5728608883.16
2018-01-11,'600449,宁夏建材,12.04,12.43,12.02,12.42,12.6,-0.56,-4.4444,3.6567,17485650,212022598.0,5757299745.68,5757299745.68
2018-01-10,'600449,宁夏建材,12.6,12.98,12.23,12.3,12.25,0.35,2.8571,4.9566,23701580,299131284.0,6025081129.2,6025081129.2
2018-01-09,'600449,宁夏建材,12.25,12.48,12.21,12.4,12.46,-0.21,-1.6854,2.7705,13247989,162827158.0,5857717764.5,5857717764.5
2018-01-08,'600449,宁夏建材,12.46,12.73,12.32,12.38,12.37,0.09,0.7276,4.3684,20888807,261775729.0,5958135783.32,5958135783.32
2018-01-05,'600449,宁夏建材,12.37,12.57,12.01,12.01,12.11,0.26,2.147,5.1889,24812286,306360904.0,5915099489.54,5915099489.54
2018-01-04,'600449,宁夏建材,12.11,12.34,11.72,11.8,11.84,0.27,2.2804,4.0128,19188297,230446324.0,5790772418.62,5790772418.62
2018-01-03,'600449,宁夏建材,11.84,11.99,11.77,11.91,11.89,-0.05,-0.4205,3.8951,18625422,221065336.0,5661663537.28,5661663537.28
2018-01-02,'600449,宁夏建材,11.89,11.95,11.33,11.36,11.34,0.55,4.8501,3.941,18845109,221114211.0,5685572589.38,5685572589.38
