ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-03-30,'600348,ÑôÈªÃºÒµ,7.21,7.28,7.14,7.25,7.25,-0.04,-0.5517,1.644,39537712,284794055.0,17340050000.0,17340050000.0
2018-03-29,'600348,ÑôÈªÃºÒµ,7.25,7.3,6.96,7.05,7.02,0.23,3.2764,2.449,58898953,421108241.0,17436250000.0,17436250000.0
2018-03-28,'600348,ÑôÈªÃºÒµ,7.02,7.27,6.93,7.12,7.29,-0.27,-3.7037,1.8609,44755803,317683947.0,16883100000.0,16883100000.0
2018-03-27,'600348,ÑôÈªÃºÒµ,7.29,7.35,7.21,7.33,7.2,0.09,1.25,1.4362,34541570,251257623.0,17532450000.0,17532450000.0
2018-03-26,'600348,ÑôÈªÃºÒµ,7.2,7.23,7.0,7.06,7.17,0.03,0.4184,1.9119,45982271,327387560.0,17316000000.0,17316000000.0
2018-03-23,'600348,ÑôÈªÃºÒµ,7.17,7.5,7.11,7.5,7.9,-0.73,-9.2405,2.9255,70357431,511044071.0,17243850000.0,17243850000.0
2018-03-22,'600348,ÑôÈªÃºÒµ,7.9,8.17,7.88,8.15,8.1,-0.2,-2.4691,1.4567,35034131,280473627.0,18999500000.0,18999500000.0
2018-03-21,'600348,ÑôÈªÃºÒµ,8.1,8.32,8.04,8.29,8.27,-0.17,-2.0556,1.5187,36525192,298608571.0,19480500000.0,19480500000.0
2018-03-20,'600348,ÑôÈªÃºÒµ,8.27,8.33,8.02,8.1,8.23,0.04,0.486,1.509,36290790,298429825.0,19889350000.0,19889350000.0
2018-03-19,'600348,ÑôÈªÃºÒµ,8.23,8.67,8.13,8.59,8.71,-0.48,-5.5109,2.9626,71250404,594304032.0,19793150000.0,19793150000.0
2018-03-16,'600348,ÑôÈªÃºÒµ,8.71,9.19,8.68,9.16,9.15,-0.44,-4.8087,2.4439,58776321,526427642.0,20947550000.0,20947550000.0
2018-03-15,'600348,ÑôÈªÃºÒµ,9.15,9.2,8.81,8.85,8.96,0.19,2.1205,3.1476,75700870,683898791.0,22005750000.0,22005750000.0
2018-03-14,'600348,ÑôÈªÃºÒµ,8.96,9.1,8.67,8.8,8.88,0.08,0.9009,3.3093,79589822,709019491.0,21548800000.0,21548800000.0
2018-03-13,'600348,ÑôÈªÃºÒµ,8.88,8.95,8.56,8.6,8.72,0.16,1.8349,3.2083,77160087,678692915.0,21356400000.0,21356400000.0
2018-03-12,'600348,ÑôÈªÃºÒµ,8.72,8.92,8.3,8.39,8.36,0.36,4.3062,2.9225,70286071,608655509.0,20971600000.0,20971600000.0
2018-03-09,'600348,ÑôÈªÃºÒµ,8.36,8.49,8.26,8.4,8.5,-0.14,-1.6471,1.4032,33746390,281592856.0,20105800000.0,20105800000.0
2018-03-08,'600348,ÑôÈªÃºÒµ,8.5,8.57,8.32,8.44,8.54,-0.04,-0.4684,1.4859,35736945,300998635.0,20442500000.0,20442500000.0
2018-03-07,'600348,ÑôÈªÃºÒµ,8.54,8.79,8.44,8.74,8.87,-0.33,-3.7204,2.0526,49365403,425577754.0,20538700000.0,20538700000.0
2018-03-06,'600348,ÑôÈªÃºÒµ,8.87,8.93,7.98,8.14,8.12,0.75,9.2365,2.7722,66672431,569495393.0,21332350000.0,21332350000.0
2018-03-05,'600348,ÑôÈªÃºÒµ,8.12,8.38,7.95,8.22,8.36,-0.24,-2.8708,1.3913,33460661,272680870.0,19528600000.0,19528600000.0
2018-03-02,'600348,ÑôÈªÃºÒµ,8.36,8.42,8.13,8.21,8.38,-0.02,-0.2387,1.176,28282136,234203030.0,20105800000.0,20105800000.0
2018-03-01,'600348,ÑôÈªÃºÒµ,8.38,8.66,8.26,8.54,8.69,-0.31,-3.5673,1.865,44853732,380672971.0,20153900000.0,20153900000.0
2018-02-28,'600348,ÑôÈªÃºÒµ,8.69,8.77,8.39,8.45,8.61,0.08,0.9292,1.3994,33656592,289311088.0,20899450000.0,20899450000.0
2018-02-27,'600348,ÑôÈªÃºÒµ,8.61,8.95,8.42,8.92,8.99,-0.38,-4.2269,2.1345,51334135,445114878.0,20707050000.0,20707050000.0
2018-02-26,'600348,ÑôÈªÃºÒµ,8.99,9.23,8.8,9.14,8.99,0.0,0.0,2.3725,57057851,513606389.0,21620950000.0,21620950000.0
2018-02-23,'600348,ÑôÈªÃºÒµ,8.99,9.01,8.41,8.57,8.57,0.42,4.9008,2.0819,50069275,435244234.0,21620950000.0,21620950000.0
2018-02-22,'600348,ÑôÈªÃºÒµ,8.57,8.75,8.39,8.53,8.4,0.17,2.0238,1.8805,45226422,387567093.0,20610850000.0,20610850000.0
2018-02-14,'600348,ÑôÈªÃºÒµ,8.4,8.41,7.93,8.06,8.02,0.38,4.7382,1.4319,34436862,282007239.0,20202000000.0,20202000000.0
2018-02-13,'600348,ÑôÈªÃºÒµ,8.02,8.15,7.95,7.96,7.85,0.17,2.1656,1.5075,36254794,291661449.0,19288100000.0,19288100000.0
2018-02-12,'600348,ÑôÈªÃºÒµ,7.85,7.97,7.67,7.8,7.78,0.07,0.8997,1.5513,37308722,293311360.0,18879250000.0,18879250000.0
2018-02-09,'600348,ÑôÈªÃºÒµ,7.78,8.4,7.78,8.28,8.64,-0.86,-9.9537,3.1909,76740521,613322059.0,18710900000.0,18710900000.0
2018-02-08,'600348,ÑôÈªÃºÒµ,8.64,9.06,8.34,8.6,8.7,-0.06,-0.6897,3.248,78114060,673366992.0,20779200000.0,20779200000.0
2018-02-07,'600348,ÑôÈªÃºÒµ,8.7,9.36,8.66,9.16,8.83,-0.13,-1.4723,3.0227,72695115,657886101.0,20923500000.0,20923500000.0
2018-02-06,'600348,ÑôÈªÃºÒµ,8.83,9.22,8.7,9.03,9.35,-0.52,-5.5615,3.2104,77211005,694968075.0,21236150000.0,21236150000.0
2018-02-05,'600348,ÑôÈªÃºÒµ,9.35,9.55,8.83,8.9,8.98,0.37,4.1203,5.6313,135432114,1241683561.0,22486750000.0,22486750000.0
2018-02-02,'600348,ÑôÈªÃºÒµ,8.98,8.99,7.92,8.12,8.17,0.81,9.9143,5.5159,132657432,1150804956.0,21596900000.0,21596900000.0
2018-02-01,'600348,ÑôÈªÃºÒµ,8.17,8.45,8.05,8.18,8.25,-0.08,-0.9697,2.8977,69688504,574777274.0,19648850000.0,19648850000.0
2018-01-31,'600348,ÑôÈªÃºÒµ,8.25,8.35,7.93,8.01,8.09,0.16,1.9778,3.3963,81679832,666571777.0,19841250000.0,19841250000.0
2018-01-30,'600348,ÑôÈªÃºÒµ,8.09,8.3,7.85,7.95,7.79,0.3,3.8511,4.5417,109227588,885607239.0,19456450000.0,19456450000.0
2018-01-29,'600348,ÑôÈªÃºÒµ,7.79,7.92,7.58,7.58,7.57,0.22,2.9062,2.6628,64040261,499779374.0,18734950000.0,18734950000.0
2018-01-26,'600348,ÑôÈªÃºÒµ,7.57,7.62,7.5,7.6,7.62,-0.05,-0.6562,1.013,24361491,184251444.0,18205850000.0,18205850000.0
2018-01-25,'600348,ÑôÈªÃºÒµ,7.62,7.78,7.6,7.6,7.57,0.05,0.6605,1.5294,36781562,282641521.0,18326100000.0,18326100000.0
2018-01-24,'600348,ÑôÈªÃºÒµ,7.57,7.68,7.43,7.68,7.68,-0.11,-1.4323,1.3989,33643065,252818297.0,18205850000.0,18205850000.0
2018-01-23,'600348,ÑôÈªÃºÒµ,7.68,7.7,7.54,7.61,7.65,0.03,0.3922,1.1856,28514714,217113329.0,18470400000.0,18470400000.0
2018-01-22,'600348,ÑôÈªÃºÒµ,7.65,7.74,7.51,7.55,7.52,0.13,1.7287,1.1244,27041086,206603780.0,18398250000.0,18398250000.0
2018-01-19,'600348,ÑôÈªÃºÒµ,7.52,7.63,7.45,7.53,7.51,0.01,0.1332,1.1801,28381600,213673650.0,18085600000.0,18085600000.0
2018-01-18,'600348,ÑôÈªÃºÒµ,7.51,7.57,7.42,7.47,7.47,0.04,0.5355,1.0237,24621177,184427166.0,18061550000.0,18061550000.0
2018-01-17,'600348,ÑôÈªÃºÒµ,7.47,7.53,7.25,7.38,7.37,0.1,1.3569,1.4244,34255626,253585488.0,17965350000.0,17965350000.0
2018-01-16,'600348,ÑôÈªÃºÒµ,7.37,7.45,7.28,7.35,7.35,0.02,0.2721,0.9518,22889895,168774988.0,17724850000.0,17724850000.0
2018-01-15,'600348,ÑôÈªÃºÒµ,7.35,7.55,7.29,7.54,7.58,-0.23,-3.0343,1.407,33838960,250589175.0,17676750000.0,17676750000.0
2018-01-12,'600348,ÑôÈªÃºÒµ,7.58,7.72,7.51,7.58,7.64,-0.06,-0.7853,1.0271,24700820,187281317.0,18229900000.0,18229900000.0
2018-01-11,'600348,ÑôÈªÃºÒµ,7.64,7.78,7.55,7.77,7.76,-0.12,-1.5464,1.0999,26452873,202236679.0,18374200000.0,18374200000.0
2018-01-10,'600348,ÑôÈªÃºÒµ,7.76,7.86,7.68,7.75,7.82,-0.06,-0.7673,1.2901,31027502,240839935.0,18662800000.0,18662800000.0
2018-01-09,'600348,ÑôÈªÃºÒµ,7.82,7.87,7.72,7.85,7.85,-0.03,-0.3822,1.4369,34557073,269582604.0,18807100000.0,18807100000.0
2018-01-08,'600348,ÑôÈªÃºÒµ,7.85,8.03,7.5,7.52,7.49,0.36,4.8064,3.0973,74490634,581981102.0,18879250000.0,18879250000.0
2018-01-05,'600348,ÑôÈªÃºÒµ,7.49,7.6,7.47,7.59,7.62,-0.13,-1.706,1.1649,28014922,210929130.0,18013450000.0,18013450000.0
2018-01-04,'600348,ÑôÈªÃºÒµ,7.62,7.64,7.45,7.55,7.58,0.04,0.5277,1.7473,42023011,317873862.0,18326100000.0,18326100000.0
2018-01-03,'600348,ÑôÈªÃºÒµ,7.58,7.66,7.48,7.59,7.59,-0.01,-0.1318,2.0418,49104701,371313989.0,18229900000.0,18229900000.0
2018-01-02,'600348,ÑôÈªÃºÒµ,7.59,7.61,7.35,7.37,7.38,0.21,2.8455,1.8252,43896323,329957539.0,18253950000.0,18253950000.0
