ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-23,'600338,Î÷²ØÖé·å,39.39,39.85,38.34,38.34,38.29,1.1,2.8728,3.235,5122035,201060127.0,25721956089.6,6236749986.87
2018-01-22,'600338,Î÷²ØÖé·å,38.29,38.43,37.62,38.0,37.79,0.5,1.3231,1.6289,2579135,98472967.0,25003648100.3,6062583320.57
2018-01-19,'600338,Î÷²ØÖé·å,37.79,38.52,37.5,37.97,38.36,-0.57,-1.4859,1.896,3001991,113825910.0,24677144468.8,5983416654.07
2018-01-18,'600338,Î÷²ØÖé·å,38.36,38.84,36.0,37.13,37.06,1.3,3.5078,4.2091,6664428,247921305.0,25049358608.7,6073666653.88
2018-01-17,'600338,Î÷²ØÖé·å,37.06,39.16,35.79,39.07,39.08,-2.02,-5.1689,3.8358,6073300,224702185.0,24200449166.8,5867833320.98
2018-01-16,'600338,Î÷²ØÖé·å,39.08,40.29,38.5,39.57,39.6,-0.52,-1.3131,2.4141,3822401,149872287.0,25519523838.0,6187666653.64
2018-01-15,'600338,Î÷²ØÖé·å,39.6,41.49,39.5,41.49,41.59,-1.99,-4.7848,2.129,3370947,135365770.0,25859087614.8,6269999986.8
2018-01-12,'600338,Î÷²ØÖé·å,41.59,42.22,41.36,42.16,41.94,-0.35,-0.8345,1.2273,1943206,81002659.0,27158572068.2,6585083319.47
2018-01-11,'600338,Î÷²ØÖé·å,41.94,42.39,41.47,41.86,42.06,-0.12,-0.2853,1.1193,1772149,74285841.0,27387124610.2,6640499986.02
2018-01-10,'600338,Î÷²ØÖé·å,42.06,42.92,41.78,42.51,43.24,-1.18,-2.729,1.9401,3071847,129922761.0,27465485481.8,6659499985.98
2018-01-09,'600338,Î÷²ØÖé·å,43.24,43.93,42.72,42.87,42.43,0.81,1.909,3.3993,5382196,232784256.0,28236034052.1,6846333318.92
2018-01-08,'600338,Î÷²ØÖé·å,42.43,42.74,41.22,41.64,41.65,0.78,1.8727,2.8657,4537421,190518302.0,27707098169.1,6718083319.19
2018-01-05,'600338,Î÷²ØÖé·å,41.65,41.96,41.15,41.8,41.56,0.09,0.2166,2.5552,4045712,167413592.0,27197752504.0,6594583319.45
2018-01-04,'600338,Î÷²ØÖé·å,41.56,43.0,41.2,42.46,42.7,-1.14,-2.6698,3.371,5337494,222923378.0,27138981850.3,6580333319.48
2018-01-03,'600338,Î÷²ØÖé·å,42.7,43.5,42.06,42.32,42.07,0.63,1.4975,2.2131,3504061,150378058.0,27883410130.1,6760833319.1
2018-01-02,'600338,Î÷²ØÖé·å,42.07,42.26,41.09,41.72,41.65,0.42,1.0084,1.4067,2227266,92798826.0,27472015554.4,6661083319.31
