日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600380,健康元,12.26,12.3,12.02,12.02,12.01,0.25,2.0816,1.2678,19806275,241242798.0,19294521614.7,19152881589.5
2018-03-29,'600380,健康元,12.01,12.08,11.8,11.91,11.9,0.11,0.9244,1.0068,15728497,187540605.0,18901077046.7,18762325276.5
2018-03-28,'600380,健康元,11.9,12.23,11.78,11.82,12.0,-0.1,-0.8333,1.3683,21376440,256734794.0,18727961436.8,18590480498.8
2018-03-27,'600380,健康元,12.0,12.08,11.84,11.84,11.68,0.32,2.7397,1.711,26730002,319416574.0,18885339264.0,18746703024.0
2018-03-26,'600380,健康元,11.68,11.75,11.12,11.27,11.48,0.2,1.7422,1.7764,27750806,320459288.0,18381730217.0,18246790943.4
2018-03-23,'600380,健康元,11.48,12.3,11.35,12.11,12.52,-1.04,-8.3067,3.2979,51520963,610282237.0,18066974562.6,17934345893.0
2018-03-22,'600380,健康元,12.52,12.69,12.42,12.48,12.55,-0.03,-0.239,1.705,26636146,334091706.0,19703703965.4,19559060155.0
2018-03-21,'600380,健康元,12.55,13.09,12.48,13.03,13.0,-0.45,-3.4615,3.284,51303270,658984979.0,19750917313.6,19605926912.6
2018-03-20,'600380,健康元,13.0,13.02,12.21,12.29,12.46,0.54,4.3339,4.4202,69053390,883959201.0,20459117536.0,20308928276.0
2018-03-19,'600380,健康元,12.46,12.61,12.29,12.6,12.67,-0.21,-1.6575,1.7915,27987839,348233605.0,19609277269.1,19465326639.9
2018-03-16,'600380,健康元,12.67,12.86,12.46,12.48,12.4,0.27,2.1774,3.0841,48181314,612814810.0,19939770706.2,19793393942.8
2018-03-15,'600380,健康元,12.4,12.48,12.18,12.32,12.39,0.01,0.0807,1.1649,18198562,224252388.0,19514850572.8,19371593124.8
2018-03-14,'600380,健康元,12.39,12.61,12.3,12.51,12.53,-0.14,-1.1173,1.4474,22610923,281102047.0,19499112790.1,19355970872.3
2018-03-13,'600380,健康元,12.53,12.93,12.47,12.93,12.88,-0.35,-2.7174,2.0458,31959482,403745858.0,19719441748.2,19574682407.6
2018-03-12,'600380,健康元,12.88,12.89,12.61,12.61,12.6,0.28,2.2222,2.3089,36070635,460906682.0,20270264143.4,20121461245.8
