日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600311,荣华实业,4.76,4.82,4.73,4.74,4.8,-0.04,-0.8333,3.504,23322370,111146389.0,3168256000.0,3168256000.0
2018-03-29,'600311,荣华实业,4.8,4.89,4.75,4.81,4.99,-0.19,-3.8076,5.3734,35765492,172208426.0,3194880000.0,3194880000.0
2018-03-28,'600311,荣华实业,4.99,5.23,4.9,4.95,5.14,-0.15,-2.9183,8.6298,57440163,290180693.0,3321344000.0,3321344000.0
2018-03-27,'600311,荣华实业,5.14,5.28,4.64,4.67,4.89,0.25,5.1125,11.0156,73319877,359479553.0,3421184000.0,3421184000.0
2018-03-26,'600311,荣华实业,4.89,5.28,4.81,4.98,4.81,0.08,1.6632,14.491,96452422,483338719.0,3254784000.0,3254784000.0
2018-03-23,'600311,荣华实业,4.81,4.81,4.31,4.31,4.37,0.44,10.0686,11.2039,74573089,351164894.0,3201536000.0,3201536000.0
2018-03-22,'600311,荣华实业,4.37,4.45,4.35,4.42,4.45,-0.08,-1.7978,1.4928,9935842,43655937.0,2908672000.0,2908672000.0
2018-03-21,'600311,荣华实业,4.45,4.5,4.33,4.33,4.35,0.1,2.2989,1.952,12992450,57333846.0,2961920000.0,2961920000.0
2018-03-20,'600311,荣华实业,4.35,4.37,4.3,4.36,4.37,-0.02,-0.4577,0.7977,5309372,23039949.0,2895360000.0,2895360000.0
2018-03-19,'600311,荣华实业,4.37,4.38,4.31,4.34,4.36,0.01,0.2294,0.6438,4285007,18640656.0,2908672000.0,2908672000.0
2018-03-16,'600311,荣华实业,4.36,4.4,4.34,4.36,4.38,-0.02,-0.4566,0.7396,4922632,21509886.0,2902016000.0,2902016000.0
2018-03-15,'600311,荣华实业,4.38,4.49,4.33,4.49,4.49,-0.11,-2.4499,1.3123,8734691,38352575.0,2915328000.0,2915328000.0
2018-03-14,'600311,荣华实业,4.49,4.56,4.46,4.5,4.48,0.01,0.2232,1.2173,8102421,36505145.0,2988544000.0,2988544000.0
2018-03-13,'600311,荣华实业,4.48,4.54,4.46,4.48,4.49,-0.01,-0.2227,1.4983,9972547,44868127.0,2981888000.0,2981888000.0
2018-03-12,'600311,荣华实业,4.49,4.49,4.37,4.39,4.39,0.1,2.2779,1.4761,9825159,43661627.0,2988544000.0,2988544000.0
2018-03-09,'600311,荣华实业,4.39,4.39,4.32,4.33,4.35,0.04,0.9195,1.2287,8178450,35624594.0,2921984000.0,2921984000.0
2018-03-08,'600311,荣华实业,4.35,4.39,4.3,4.34,4.36,-0.01,-0.2294,1.461,9724587,42226812.0,2895360000.0,2895360000.0
2018-03-07,'600311,荣华实业,4.36,4.4,4.34,4.35,4.37,-0.01,-0.2288,1.553,10336772,45100030.0,2902016000.0,2902016000.0
2018-03-06,'600311,荣华实业,4.37,4.43,4.17,4.38,4.54,-0.17,-3.7445,3.5996,23959241,103280060.0,2908672000.0,2908672000.0
2018-03-05,'600311,荣华实业,4.54,4.61,4.51,4.6,4.6,-0.06,-1.3043,0.691,4599485,20895580.0,3021824000.0,3021824000.0
2018-03-02,'600311,荣华实业,4.6,4.65,4.47,4.55,4.54,0.06,1.3216,1.3565,9028676,41395069.0,3061760000.0,3061760000.0
2018-03-01,'600311,荣华实业,4.54,4.55,4.44,4.45,4.47,0.07,1.566,0.741,4932175,22219705.0,3021824000.0,3021824000.0
2018-02-28,'600311,荣华实业,4.47,4.49,4.42,4.49,4.51,-0.04,-0.8869,0.7304,4861571,21686173.0,2975232000.0,2975232000.0
2018-02-27,'600311,荣华实业,4.51,4.56,4.42,4.56,4.56,-0.05,-1.0965,0.7367,4903264,22101595.0,3001856000.0,3001856000.0
2018-02-26,'600311,荣华实业,4.56,4.57,4.47,4.47,4.48,0.08,1.7857,0.8601,5724754,25962743.0,3035136000.0,3035136000.0
2018-02-23,'600311,荣华实业,4.48,4.5,4.43,4.48,4.49,-0.01,-0.2227,0.5866,3904543,17438098.0,2981888000.0,2981888000.0
2018-02-22,'600311,荣华实业,4.49,4.49,4.39,4.4,4.45,0.04,0.8989,0.6483,4315301,19239079.0,2988544000.0,2988544000.0
2018-02-14,'600311,荣华实业,4.45,4.46,4.33,4.37,4.37,0.08,1.8307,0.4872,3242951,14251166.0,2961920000.0,2961920000.0
2018-02-13,'600311,荣华实业,4.37,4.38,4.3,4.3,4.29,0.08,1.8648,0.7186,4783200,20807420.0,2908672000.0,2908672000.0
2018-02-12,'600311,荣华实业,4.29,4.31,4.21,4.23,4.23,0.06,1.4184,0.6478,4311802,18429724.0,2855424000.0,2855424000.0
2018-02-09,'600311,荣华实业,4.23,4.45,4.12,4.41,4.45,-0.22,-4.9438,1.3079,8705134,37387849.0,2815488000.0,2815488000.0
2018-02-08,'600311,荣华实业,4.45,4.5,4.37,4.41,4.43,0.02,0.4515,0.7247,4823310,21428730.0,2961920000.0,2961920000.0
2018-02-07,'600311,荣华实业,4.43,4.49,4.39,4.39,4.41,0.02,0.4535,1.1285,7511600,33320284.0,2948608000.0,2948608000.0
