日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-03-30,'600507,方大特钢,16.45,16.61,16.16,16.16,16.45,0.0,0.0,2.9082,38565578,631428683.0,21814229603.2,21814229603.2
2018-03-29,'600507,方大特钢,16.45,16.58,15.3,15.65,15.07,1.38,9.1573,5.1186,67877340,1086204428.0,21814229603.2,21814229603.2
2018-03-28,'600507,方大特钢,15.07,15.37,14.55,14.68,14.97,0.1,0.668,1.8413,24417490,367411602.0,19984221284.0,19984221284.0
2018-03-27,'600507,方大特钢,14.97,15.38,14.82,15.04,14.74,0.23,1.5604,2.4787,32870477,495720631.0,19851611985.5,19851611985.5
2018-03-26,'600507,方大特钢,14.74,14.76,14.03,14.43,14.78,-0.04,-0.2706,2.1974,29139143,419913730.0,19546610598.9,19546610598.9
2018-03-23,'600507,方大特钢,14.78,15.56,14.67,15.3,16.3,-1.52,-9.3252,3.1956,42376822,638577887.0,19599654318.3,19599654318.3
2018-03-22,'600507,方大特钢,16.3,16.47,16.16,16.36,16.33,-0.03,-0.1837,1.138,15090543,245766584.0,21615315655.5,21615315655.5
2018-03-21,'600507,方大特钢,16.33,16.88,16.24,16.79,16.43,-0.1,-0.6086,1.7892,23726871,392956719.0,21655098445.0,21655098445.0
2018-03-20,'600507,方大特钢,16.43,16.57,16.01,16.18,16.39,0.04,0.2441,1.7343,22998520,376695715.0,21787707743.5,21787707743.5
2018-03-19,'600507,方大特钢,16.39,17.05,16.34,17.05,17.32,-0.93,-5.3695,3.403,45126321,746226496.0,21734664024.2,21734664024.2
2018-03-16,'600507,方大特钢,17.32,17.62,17.23,17.46,17.36,-0.04,-0.2304,2.1006,27855448,485487545.0,22967930500.2,22967930500.2
2018-03-15,'600507,方大特钢,17.36,17.5,17.15,17.49,17.61,-0.25,-1.4196,2.3535,31209491,539566009.0,23020974219.6,23020974219.6
2018-03-14,'600507,方大特钢,17.61,17.78,17.07,17.21,17.36,0.25,1.4401,3.0799,40841786,714945729.0,23352497465.8,23352497465.8
2018-03-13,'600507,方大特钢,17.36,17.86,17.3,17.48,17.65,-0.29,-1.6431,2.6457,35084922,614569880.0,23020974219.6,23020974219.6
2018-03-12,'600507,方大特钢,17.65,17.74,16.85,17.08,17.14,0.51,2.9755,4.1012,54386009,944763614.0,23405541185.2,23405541185.2
2018-03-09,'600507,方大特钢,17.14,17.4,16.85,17.4,17.43,-0.29,-1.6638,3.4881,46256036,789226964.0,22729233762.9,22729233762.9
2018-03-08,'600507,方大特钢,17.43,17.63,17.1,17.24,17.37,0.06,0.3454,2.2704,30107010,523282253.0,23113800728.5,23113800728.5
2018-03-07,'600507,方大特钢,17.37,18.07,17.27,17.94,18.12,-0.75,-4.1391,3.4223,45382856,798401172.0,23034235149.5,23034235149.5
2018-03-06,'600507,方大特钢,18.12,18.15,16.94,17.42,17.21,0.91,5.2876,4.9451,65577002,1152071263.0,24028804888.2,24028804888.2
2018-03-05,'600507,方大特钢,17.21,18.73,16.8,18.47,18.35,-1.14,-6.2125,5.833,77350613,1361594410.0,22822060271.8,22822060271.8
2018-03-02,'600507,方大特钢,18.35,18.86,18.29,18.8,19.21,-0.86,-4.4768,3.9688,52630158,976401847.0,24333806274.8,24333806274.8
2018-03-01,'600507,方大特钢,19.21,19.67,19.01,19.2,19.54,-0.33,-1.6888,4.4911,59556374,1148365050.0,25474246241.8,25474246241.8
